epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.35591060152598897,0.2522216204160489,0.9006211180124224,0.906026716371544,0.9012345679012346
2,0.19540818055300838,0.2242452770425296,0.906832298136646,0.9117738428083255,0.9079754601226994
3,0.1657145393673406,0.2184005221699058,0.9130434782608695,0.916511338925132,0.9156626506024096
4,0.14390564567379038,0.21197983381188018,0.9130434782608695,0.916511338925132,0.9156626506024096
5,0.11523863172642365,0.22806299443035646,0.9254658385093167,0.9290152221186705,0.927710843373494
6,0.12045288635750952,0.24861887771880647,0.9130434782608695,0.916511338925132,0.9156626506024096
7,0.09324661160936554,0.26876779416393815,0.9192546583850931,0.9222584653619137,0.9221556886227545
8,0.08146594293867448,0.285684240461231,0.9130434782608695,0.916511338925132,0.9156626506024096
9,0.07331517963593429,0.33769184948755115,0.906832298136646,0.9097545821683752,0.9101796407185628
10,0.06800553634252926,0.358332810877056,0.906832298136646,0.9107642124883504,0.9090909090909091
11,0.07550702781762644,0.3801077533567222,0.906832298136646,0.9107642124883504,0.9090909090909091
12,0.051511084229263884,0.4169349067791988,0.9006211180124224,0.9040074557315936,0.9036144578313253
13,0.044535310858432244,0.417767198174471,0.906832298136646,0.9107642124883504,0.9090909090909091
14,0.034634917962473366,0.45889892479214045,0.9130434782608695,0.916511338925132,0.9156626506024096
