epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.35786158663255196,0.12664095303539694,0.9585798816568047,0.9617486338797814,0.9578754578754578
2,0.1977200136218582,0.10746662715482994,0.9644970414201184,0.967391304347826,0.9633699633699633
3,0.15978735898655874,0.09807257728992834,0.9526627218934911,0.956989247311828,0.9505494505494505
4,0.14299961771126146,0.11035840103083108,0.9585798816568047,0.9621621621621622,0.9569597069597069
5,0.1187731760657496,0.14703606040431902,0.9467455621301775,0.9523809523809523,0.9432234432234432
6,0.10135581732900055,0.11349483180416406,0.9467455621301775,0.9518716577540107,0.9441391941391941
7,0.08431963439340945,0.1480532423234903,0.9467455621301775,0.9523809523809523,0.9432234432234432
8,0.06596889191479595,0.13881337174252997,0.9467455621301775,0.9523809523809523,0.9432234432234432
9,0.05394362145896863,0.1604880479842248,0.9526627218934911,0.9574468085106383,0.9496336996336996
10,0.04179485792052691,0.18945134241552747,0.9526627218934911,0.9574468085106383,0.9496336996336996
11,0.030745513784112753,0.18870513842402567,0.9467455621301775,0.9523809523809523,0.9432234432234432
12,0.021783272342592547,0.20444549649083138,0.9467455621301775,0.9523809523809523,0.9432234432234432
13,0.021098750783992863,0.2473695217659311,0.9349112426035503,0.9424083769633508,0.9304029304029304
