epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.33865310220718386,0.224080681326283,0.910828025477707,0.9135802469135802,0.9144607843137256
2,0.18523424322605134,0.20671644645511725,0.910828025477707,0.9156626506024096,0.9123366013071896
3,0.14922815205122097,0.20653585017107096,0.9044585987261147,0.9101796407185628,0.9053921568627451
4,0.13053824452330723,0.2339002592548443,0.910828025477707,0.9146341463414634,0.9133986928104575
5,0.09906850459575653,0.24254445541816153,0.9044585987261147,0.9090909090909091,0.9064542483660131
6,0.07261947753429412,0.2691189244294622,0.9171974522292994,0.9221556886227545,0.9182189542483661
7,0.06261374327391386,0.28603927990433514,0.9171974522292994,0.9221556886227545,0.9182189542483661
8,0.04879470852613449,0.3077035320412581,0.910828025477707,0.9166666666666666,0.9112745098039216
9,0.04133159480690956,0.3417300139642825,0.8853503184713376,0.8977272727272727,0.8813725490196078
10,0.03390865671038633,0.34930415688806277,0.8980891719745223,0.9058823529411765,0.8973856209150326
11,0.018146695627316786,0.39706581830978394,0.910828025477707,0.9166666666666666,0.9112745098039216
12,0.023147707039117813,0.42208890075896194,0.9044585987261147,0.9112426035502958,0.9043300653594771
13,0.018901963340491438,0.42817740569448776,0.9044585987261147,0.9112426035502958,0.9043300653594771
