,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7652 ± 0.0186,0.6253 ± 0.0326,0.6257 ± 0.0317,0.6249 ± 0.0318,0.7528 ± 0.0205,0.7685 ± 0.0208,0.7652 ± 0.0186,0.7663 ± 0.0188,0.8197 ± 0.0146,0.7505 ± 0.0115,0.6133 ± 0.0158,0.6128 ± 0.0170,0.6123 ± 0.0160,0.7432 ± 0.0103,0.7613 ± 0.0096,0.7505 ± 0.0115,0.7555 ± 0.0096,0.8104 ± 0.0080
random_forest,0.8619 ± 0.0095,0.7614 ± 0.1485,0.6539 ± 0.0115,0.6278 ± 0.0193,0.8918 ± 0.0119,0.8301 ± 0.0508,0.8619 ± 0.0095,0.8176 ± 0.0114,0.9409 ± 0.0082,0.8566 ± 0.0038,0.7158 ± 0.1457,0.6441 ± 0.0059,0.6127 ± 0.0115,0.8922 ± 0.0075,0.8112 ± 0.0468,0.8566 ± 0.0038,0.8101 ± 0.0049,0.9390 ± 0.0041
extra_trees,0.8604 ± 0.0108,0.7249 ± 0.1451,0.6511 ± 0.0102,0.6232 ± 0.0165,0.8895 ± 0.0109,0.8170 ± 0.0477,0.8604 ± 0.0108,0.8154 ± 0.0105,0.9390 ± 0.0080,0.8535 ± 0.0028,0.6855 ± 0.1132,0.6429 ± 0.0061,0.6132 ± 0.0131,0.8916 ± 0.0069,0.7999 ± 0.0370,0.8535 ± 0.0028,0.8082 ± 0.0044,0.9386 ± 0.0028
xgboost,0.8513 ± 0.0148,0.7256 ± 0.0710,0.6635 ± 0.0193,0.6564 ± 0.0270,0.8898 ± 0.0111,0.8186 ± 0.0268,0.8513 ± 0.0148,0.8209 ± 0.0150,0.9387 ± 0.0060,0.8486 ± 0.0040,0.7117 ± 0.0310,0.6615 ± 0.0090,0.6554 ± 0.0140,0.8821 ± 0.0068,0.8130 ± 0.0102,0.8486 ± 0.0040,0.8195 ± 0.0053,0.9326 ± 0.0040
adaboost,0.8267 ± 0.0192,0.6726 ± 0.0288,0.6618 ± 0.0185,0.6597 ± 0.0237,0.8518 ± 0.0154,0.8022 ± 0.0149,0.8267 ± 0.0192,0.8112 ± 0.0146,0.9215 ± 0.0061,0.8127 ± 0.0086,0.6537 ± 0.0166,0.6517 ± 0.0130,0.6507 ± 0.0149,0.8405 ± 0.0103,0.7941 ± 0.0094,0.8127 ± 0.0086,0.8025 ± 0.0084,0.9148 ± 0.0060
svm,0.8571 ± 0.0108,0.6060 ± 0.1033,0.6428 ± 0.0079,0.6071 ± 0.0086,0.8630 ± 0.0122,0.7756 ± 0.0331,0.8571 ± 0.0108,0.8085 ± 0.0100,0.9252 ± 0.0071,0.8478 ± 0.0037,0.6667 ± 0.1174,0.6365 ± 0.0048,0.6043 ± 0.0085,0.8663 ± 0.0073,0.7906 ± 0.0391,0.8478 ± 0.0037,0.8017 ± 0.0046,0.9245 ± 0.0038
logistic_regression,0.7557 ± 0.0159,0.6314 ± 0.0274,0.6311 ± 0.0333,0.6283 ± 0.0291,0.8156 ± 0.0166,0.7793 ± 0.0140,0.7557 ± 0.0159,0.7656 ± 0.0130,0.8843 ± 0.0064,0.7531 ± 0.0140,0.6227 ± 0.0166,0.6203 ± 0.0193,0.6203 ± 0.0179,0.8124 ± 0.0163,0.7721 ± 0.0117,0.7531 ± 0.0140,0.7620 ± 0.0123,0.8823 ± 0.0093
knn,0.7601 ± 0.0268,0.6056 ± 0.0496,0.5906 ± 0.0321,0.5791 ± 0.0394,0.8141 ± 0.0194,0.7416 ± 0.0291,0.7601 ± 0.0268,0.7337 ± 0.0306,0.8807 ± 0.0159,0.7575 ± 0.0123,0.5968 ± 0.0236,0.5849 ± 0.0110,0.5730 ± 0.0142,0.8073 ± 0.0076,0.7389 ± 0.0114,0.7575 ± 0.0123,0.7312 ± 0.0103,0.8738 ± 0.0040
gaussian_nb,0.7011 ± 0.0570,0.6567 ± 0.0302,0.6400 ± 0.0493,0.6129 ± 0.0494,0.8350 ± 0.0231,0.8119 ± 0.0247,0.7011 ± 0.0570,0.7284 ± 0.0496,0.8998 ± 0.0151,0.6698 ± 0.0414,0.6339 ± 0.0113,0.6105 ± 0.0220,0.5844 ± 0.0310,0.8190 ± 0.0110,0.7919 ± 0.0098,0.6698 ± 0.0414,0.7019 ± 0.0395,0.8877 ± 0.0060
