,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7348 ± 0.0242,0.5333 ± 0.0319,0.5357 ± 0.0293,0.5324 ± 0.0305,0.7192 ± 0.0164,0.7452 ± 0.0232,0.7348 ± 0.0242,0.7390 ± 0.0232,0.8053 ± 0.0187,0.7203 ± 0.0137,0.5183 ± 0.0291,0.5258 ± 0.0325,0.5201 ± 0.0303,0.7121 ± 0.0182,0.7362 ± 0.0132,0.7203 ± 0.0137,0.7275 ± 0.0130,0.7968 ± 0.0101
random_forest,0.8443 ± 0.0065,0.6293 ± 0.1292,0.5062 ± 0.0131,0.4922 ± 0.0248,0.8918 ± 0.0132,0.8146 ± 0.0380,0.8443 ± 0.0065,0.7963 ± 0.0080,0.9309 ± 0.0089,0.8338 ± 0.0077,0.6643 ± 0.1037,0.4962 ± 0.0114,0.4772 ± 0.0188,0.8929 ± 0.0089,0.8136 ± 0.0263,0.8338 ± 0.0077,0.7822 ± 0.0097,0.9279 ± 0.0047
extra_trees,0.8458 ± 0.0103,0.7357 ± 0.1126,0.5264 ± 0.0273,0.5263 ± 0.0419,0.8929 ± 0.0132,0.8353 ± 0.0198,0.8458 ± 0.0103,0.8016 ± 0.0122,0.9296 ± 0.0081,0.8324 ± 0.0070,0.7223 ± 0.0969,0.5115 ± 0.0208,0.5055 ± 0.0338,0.8936 ± 0.0084,0.8152 ± 0.0183,0.8324 ± 0.0070,0.7851 ± 0.0098,0.9280 ± 0.0049
xgboost,0.8330 ± 0.0156,0.6975 ± 0.1035,0.5716 ± 0.0471,0.5827 ± 0.0506,0.8800 ± 0.0172,0.8042 ± 0.0231,0.8330 ± 0.0156,0.8033 ± 0.0142,0.9243 ± 0.0080,0.8127 ± 0.0080,0.6167 ± 0.0318,0.5316 ± 0.0147,0.5425 ± 0.0200,0.8700 ± 0.0124,0.7727 ± 0.0117,0.8127 ± 0.0080,0.7827 ± 0.0086,0.9173 ± 0.0062
adaboost,0.8073 ± 0.0196,0.6366 ± 0.0720,0.5731 ± 0.0573,0.5816 ± 0.0540,0.8588 ± 0.0132,0.7790 ± 0.0139,0.8073 ± 0.0196,0.7875 ± 0.0143,0.9062 ± 0.0096,0.7719 ± 0.0131,0.5886 ± 0.0488,0.5364 ± 0.0305,0.5502 ± 0.0347,0.8534 ± 0.0058,0.7533 ± 0.0135,0.7719 ± 0.0131,0.7605 ± 0.0123,0.8984 ± 0.0045
svm,0.8322 ± 0.0096,0.5166 ± 0.1147,0.4842 ± 0.0066,0.4538 ± 0.0094,0.8838 ± 0.0071,0.7658 ± 0.0506,0.8322 ± 0.0096,0.7754 ± 0.0092,0.9208 ± 0.0048,0.8245 ± 0.0036,0.5198 ± 0.0832,0.4808 ± 0.0032,0.4506 ± 0.0066,0.8798 ± 0.0036,0.7620 ± 0.0357,0.8245 ± 0.0036,0.7683 ± 0.0036,0.9164 ± 0.0035
logistic_regression,0.7322 ± 0.0332,0.5369 ± 0.0424,0.5504 ± 0.0507,0.5397 ± 0.0457,0.8131 ± 0.0282,0.7479 ± 0.0224,0.7322 ± 0.0332,0.7379 ± 0.0272,0.8721 ± 0.0153,0.7171 ± 0.0133,0.5260 ± 0.0285,0.5305 ± 0.0294,0.5269 ± 0.0288,0.8016 ± 0.0197,0.7362 ± 0.0117,0.7171 ± 0.0133,0.7259 ± 0.0122,0.8631 ± 0.0127
knn,0.7696 ± 0.0173,0.5800 ± 0.1376,0.4892 ± 0.0432,0.4951 ± 0.0621,0.8080 ± 0.0261,0.7392 ± 0.0310,0.7696 ± 0.0173,0.7396 ± 0.0213,0.8821 ± 0.0138,0.7575 ± 0.0075,0.5921 ± 0.0885,0.4760 ± 0.0127,0.4781 ± 0.0198,0.7975 ± 0.0111,0.7275 ± 0.0140,0.7575 ± 0.0075,0.7277 ± 0.0071,0.8760 ± 0.0065
gaussian_nb,0.6172 ± 0.0413,0.5185 ± 0.0382,0.6190 ± 0.0539,0.4739 ± 0.0464,0.8421 ± 0.0330,0.7639 ± 0.0403,0.6172 ± 0.0413,0.6258 ± 0.0462,0.8917 ± 0.0133,0.6086 ± 0.0260,0.5133 ± 0.0188,0.5998 ± 0.0354,0.4728 ± 0.0246,0.8178 ± 0.0164,0.7550 ± 0.0223,0.6086 ± 0.0260,0.6236 ± 0.0311,0.8797 ± 0.0070
