,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7396 ± 0.0243,0.5570 ± 0.0521,0.5600 ± 0.0477,0.5558 ± 0.0478,0.7265 ± 0.0257,0.7465 ± 0.0181,0.7396 ± 0.0243,0.7417 ± 0.0197,0.8026 ± 0.0152,0.7269 ± 0.0147,0.5284 ± 0.0158,0.5356 ± 0.0250,0.5310 ± 0.0191,0.7116 ± 0.0149,0.7358 ± 0.0124,0.7269 ± 0.0147,0.7310 ± 0.0132,0.7945 ± 0.0109
random_forest,0.8403 ± 0.0119,0.7064 ± 0.1061,0.5323 ± 0.0333,0.5353 ± 0.0471,0.8947 ± 0.0099,0.8227 ± 0.0223,0.8403 ± 0.0119,0.7995 ± 0.0141,0.9287 ± 0.0069,0.8332 ± 0.0074,0.7161 ± 0.0943,0.5200 ± 0.0169,0.5224 ± 0.0262,0.8903 ± 0.0068,0.8109 ± 0.0191,0.8332 ± 0.0074,0.7922 ± 0.0088,0.9249 ± 0.0037
extra_trees,0.8370 ± 0.0098,0.6724 ± 0.0932,0.5364 ± 0.0372,0.5408 ± 0.0517,0.9013 ± 0.0123,0.8112 ± 0.0193,0.8370 ± 0.0098,0.7990 ± 0.0085,0.9315 ± 0.0063,0.8296 ± 0.0061,0.6846 ± 0.0737,0.5291 ± 0.0263,0.5358 ± 0.0382,0.8963 ± 0.0061,0.8012 ± 0.0140,0.8296 ± 0.0061,0.7911 ± 0.0079,0.9276 ± 0.0042
xgboost,0.8117 ± 0.0152,0.6033 ± 0.0767,0.5566 ± 0.0526,0.5566 ± 0.0554,0.8606 ± 0.0132,0.7767 ± 0.0149,0.8117 ± 0.0152,0.7860 ± 0.0126,0.9070 ± 0.0094,0.8060 ± 0.0066,0.6263 ± 0.0275,0.5516 ± 0.0180,0.5677 ± 0.0221,0.8512 ± 0.0078,0.7722 ± 0.0091,0.8060 ± 0.0066,0.7825 ± 0.0074,0.9039 ± 0.0056
adaboost,0.7930 ± 0.0213,0.6008 ± 0.0414,0.5697 ± 0.0521,0.5718 ± 0.0428,0.8475 ± 0.0171,0.7719 ± 0.0210,0.7930 ± 0.0213,0.7789 ± 0.0192,0.8973 ± 0.0126,0.7747 ± 0.0102,0.5753 ± 0.0310,0.5433 ± 0.0177,0.5524 ± 0.0191,0.8458 ± 0.0067,0.7543 ± 0.0096,0.7747 ± 0.0102,0.7628 ± 0.0090,0.8950 ± 0.0043
svm,0.8355 ± 0.0126,0.5785 ± 0.1082,0.4891 ± 0.0111,0.4629 ± 0.0153,0.8820 ± 0.0081,0.7953 ± 0.0532,0.8355 ± 0.0126,0.7813 ± 0.0139,0.9212 ± 0.0074,0.8245 ± 0.0043,0.5334 ± 0.0585,0.4845 ± 0.0057,0.4595 ± 0.0108,0.8787 ± 0.0059,0.7640 ± 0.0201,0.8245 ± 0.0043,0.7713 ± 0.0047,0.9160 ± 0.0040
logistic_regression,0.7377 ± 0.0234,0.5625 ± 0.0210,0.5950 ± 0.0366,0.5680 ± 0.0255,0.8478 ± 0.0245,0.7779 ± 0.0162,0.7377 ± 0.0234,0.7519 ± 0.0201,0.9029 ± 0.0117,0.7307 ± 0.0112,0.5623 ± 0.0180,0.6015 ± 0.0238,0.5710 ± 0.0202,0.8569 ± 0.0147,0.7756 ± 0.0119,0.7307 ± 0.0112,0.7477 ± 0.0114,0.9032 ± 0.0079
knn,0.7971 ± 0.0146,0.5919 ± 0.1123,0.5114 ± 0.0293,0.5165 ± 0.0427,0.7996 ± 0.0182,0.7617 ± 0.0219,0.7971 ± 0.0146,0.7676 ± 0.0148,0.8884 ± 0.0138,0.7915 ± 0.0087,0.6027 ± 0.1017,0.5035 ± 0.0259,0.5089 ± 0.0393,0.8065 ± 0.0144,0.7530 ± 0.0177,0.7915 ± 0.0087,0.7607 ± 0.0130,0.8881 ± 0.0086
gaussian_nb,0.6293 ± 0.0470,0.5285 ± 0.0337,0.6247 ± 0.0579,0.4827 ± 0.0491,0.8600 ± 0.0249,0.7745 ± 0.0361,0.6293 ± 0.0470,0.6337 ± 0.0574,0.9004 ± 0.0101,0.6159 ± 0.0302,0.5180 ± 0.0136,0.6071 ± 0.0259,0.4796 ± 0.0237,0.8461 ± 0.0134,0.7594 ± 0.0159,0.6159 ± 0.0302,0.6303 ± 0.0378,0.8928 ± 0.0062
