,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7348 ± 0.0247,0.5346 ± 0.0305,0.5363 ± 0.0299,0.5334 ± 0.0298,0.7195 ± 0.0169,0.7453 ± 0.0235,0.7348 ± 0.0247,0.7390 ± 0.0236,0.8052 ± 0.0190,0.7206 ± 0.0139,0.5188 ± 0.0288,0.5263 ± 0.0325,0.5205 ± 0.0302,0.7124 ± 0.0182,0.7365 ± 0.0124,0.7206 ± 0.0139,0.7278 ± 0.0127,0.7971 ± 0.0098
random_forest,0.8443 ± 0.0076,0.6313 ± 0.1287,0.5056 ± 0.0132,0.4911 ± 0.0247,0.8939 ± 0.0118,0.8152 ± 0.0389,0.8443 ± 0.0076,0.7958 ± 0.0094,0.9313 ± 0.0088,0.8336 ± 0.0074,0.6539 ± 0.1146,0.4963 ± 0.0117,0.4777 ± 0.0194,0.8922 ± 0.0090,0.8090 ± 0.0288,0.8336 ± 0.0074,0.7822 ± 0.0094,0.9277 ± 0.0047
extra_trees,0.8458 ± 0.0103,0.7357 ± 0.1126,0.5264 ± 0.0273,0.5263 ± 0.0419,0.8929 ± 0.0132,0.8353 ± 0.0198,0.8458 ± 0.0103,0.8016 ± 0.0122,0.9296 ± 0.0081,0.8324 ± 0.0070,0.7223 ± 0.0969,0.5115 ± 0.0208,0.5055 ± 0.0338,0.8936 ± 0.0084,0.8152 ± 0.0183,0.8324 ± 0.0070,0.7851 ± 0.0098,0.9280 ± 0.0049
xgboost,0.8326 ± 0.0154,0.6952 ± 0.0998,0.5707 ± 0.0478,0.5812 ± 0.0518,0.8810 ± 0.0171,0.8030 ± 0.0215,0.8326 ± 0.0154,0.8025 ± 0.0147,0.9246 ± 0.0079,0.8127 ± 0.0080,0.6170 ± 0.0318,0.5316 ± 0.0147,0.5425 ± 0.0200,0.8701 ± 0.0124,0.7728 ± 0.0117,0.8127 ± 0.0080,0.7827 ± 0.0086,0.9174 ± 0.0062
adaboost,0.8077 ± 0.0185,0.6368 ± 0.0717,0.5734 ± 0.0571,0.5818 ± 0.0538,0.8588 ± 0.0132,0.7792 ± 0.0137,0.8077 ± 0.0185,0.7878 ± 0.0137,0.9062 ± 0.0096,0.7719 ± 0.0131,0.5886 ± 0.0488,0.5364 ± 0.0305,0.5502 ± 0.0347,0.8534 ± 0.0058,0.7533 ± 0.0135,0.7719 ± 0.0131,0.7605 ± 0.0123,0.8984 ± 0.0045
svm,0.8322 ± 0.0084,0.4918 ± 0.1069,0.4835 ± 0.0067,0.4524 ± 0.0099,0.8871 ± 0.0074,0.7551 ± 0.0490,0.8322 ± 0.0084,0.7751 ± 0.0086,0.9241 ± 0.0052,0.8242 ± 0.0048,0.4777 ± 0.0570,0.4796 ± 0.0035,0.4486 ± 0.0064,0.8851 ± 0.0041,0.7436 ± 0.0244,0.8242 ± 0.0048,0.7677 ± 0.0046,0.9200 ± 0.0039
logistic_regression,0.7399 ± 0.0276,0.5558 ± 0.0414,0.5772 ± 0.0527,0.5600 ± 0.0460,0.8572 ± 0.0149,0.7690 ± 0.0190,0.7399 ± 0.0276,0.7506 ± 0.0220,0.9029 ± 0.0116,0.7316 ± 0.0068,0.5441 ± 0.0154,0.5562 ± 0.0221,0.5467 ± 0.0173,0.8528 ± 0.0114,0.7584 ± 0.0091,0.7316 ± 0.0068,0.7428 ± 0.0070,0.8970 ± 0.0079
knn,0.7835 ± 0.0119,0.5798 ± 0.1165,0.5074 ± 0.0377,0.5149 ± 0.0561,0.8110 ± 0.0248,0.7498 ± 0.0216,0.7835 ± 0.0119,0.7563 ± 0.0139,0.8937 ± 0.0123,0.7753 ± 0.0101,0.6211 ± 0.0923,0.4919 ± 0.0155,0.4977 ± 0.0241,0.7997 ± 0.0133,0.7440 ± 0.0161,0.7753 ± 0.0101,0.7466 ± 0.0108,0.8887 ± 0.0069
gaussian_nb,0.6388 ± 0.0325,0.5293 ± 0.0331,0.6321 ± 0.0501,0.4976 ± 0.0375,0.8429 ± 0.0332,0.7718 ± 0.0331,0.6388 ± 0.0325,0.6527 ± 0.0337,0.8920 ± 0.0132,0.6242 ± 0.0269,0.5182 ± 0.0194,0.6061 ± 0.0373,0.4886 ± 0.0266,0.8189 ± 0.0168,0.7573 ± 0.0206,0.6242 ± 0.0269,0.6429 ± 0.0303,0.8803 ± 0.0074
