,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7392 ± 0.0237,0.5554 ± 0.0523,0.5570 ± 0.0459,0.5537 ± 0.0477,0.7250 ± 0.0254,0.7464 ± 0.0188,0.7392 ± 0.0237,0.7415 ± 0.0197,0.8025 ± 0.0154,0.7264 ± 0.0151,0.5261 ± 0.0156,0.5335 ± 0.0242,0.5288 ± 0.0185,0.7105 ± 0.0145,0.7350 ± 0.0127,0.7264 ± 0.0151,0.7304 ± 0.0136,0.7941 ± 0.0111
random_forest,0.8399 ± 0.0116,0.7057 ± 0.1073,0.5334 ± 0.0326,0.5375 ± 0.0452,0.8955 ± 0.0102,0.8225 ± 0.0215,0.8399 ± 0.0116,0.8002 ± 0.0136,0.9290 ± 0.0073,0.8332 ± 0.0066,0.6926 ± 0.0927,0.5195 ± 0.0162,0.5213 ± 0.0254,0.8904 ± 0.0066,0.8089 ± 0.0167,0.8332 ± 0.0066,0.7925 ± 0.0078,0.9249 ± 0.0036
extra_trees,0.8370 ± 0.0098,0.6724 ± 0.0932,0.5364 ± 0.0372,0.5408 ± 0.0517,0.9013 ± 0.0123,0.8112 ± 0.0193,0.8370 ± 0.0098,0.7990 ± 0.0085,0.9315 ± 0.0063,0.8296 ± 0.0061,0.6846 ± 0.0737,0.5291 ± 0.0263,0.5358 ± 0.0382,0.8963 ± 0.0061,0.8012 ± 0.0140,0.8296 ± 0.0061,0.7911 ± 0.0079,0.9276 ± 0.0042
xgboost,0.8114 ± 0.0147,0.6006 ± 0.0794,0.5558 ± 0.0537,0.5552 ± 0.0576,0.8603 ± 0.0131,0.7753 ± 0.0149,0.8114 ± 0.0147,0.7852 ± 0.0126,0.9067 ± 0.0093,0.8061 ± 0.0069,0.6266 ± 0.0273,0.5517 ± 0.0179,0.5678 ± 0.0220,0.8512 ± 0.0078,0.7723 ± 0.0092,0.8061 ± 0.0069,0.7826 ± 0.0075,0.9039 ± 0.0055
adaboost,0.7930 ± 0.0213,0.6008 ± 0.0414,0.5697 ± 0.0521,0.5718 ± 0.0428,0.8475 ± 0.0171,0.7719 ± 0.0210,0.7930 ± 0.0213,0.7789 ± 0.0192,0.8973 ± 0.0126,0.7747 ± 0.0102,0.5753 ± 0.0310,0.5433 ± 0.0177,0.5524 ± 0.0191,0.8458 ± 0.0067,0.7543 ± 0.0096,0.7747 ± 0.0102,0.7628 ± 0.0090,0.8950 ± 0.0043
svm,0.8333 ± 0.0127,0.5422 ± 0.1073,0.4860 ± 0.0099,0.4574 ± 0.0130,0.8832 ± 0.0069,0.7776 ± 0.0544,0.8333 ± 0.0127,0.7775 ± 0.0136,0.9207 ± 0.0065,0.8236 ± 0.0052,0.5272 ± 0.0701,0.4820 ± 0.0050,0.4546 ± 0.0089,0.8779 ± 0.0065,0.7648 ± 0.0313,0.8236 ± 0.0052,0.7694 ± 0.0060,0.9142 ± 0.0042
logistic_regression,0.7212 ± 0.0292,0.5416 ± 0.0399,0.5549 ± 0.0455,0.5417 ± 0.0405,0.7962 ± 0.0331,0.7542 ± 0.0224,0.7212 ± 0.0292,0.7341 ± 0.0248,0.8672 ± 0.0175,0.7206 ± 0.0151,0.5458 ± 0.0198,0.5623 ± 0.0221,0.5502 ± 0.0211,0.8059 ± 0.0207,0.7509 ± 0.0117,0.7206 ± 0.0151,0.7336 ± 0.0133,0.8658 ± 0.0124
knn,0.7883 ± 0.0123,0.5970 ± 0.1305,0.5073 ± 0.0364,0.5145 ± 0.0520,0.8145 ± 0.0236,0.7564 ± 0.0274,0.7883 ± 0.0123,0.7607 ± 0.0178,0.8929 ± 0.0127,0.7748 ± 0.0092,0.5517 ± 0.0866,0.4893 ± 0.0235,0.4917 ± 0.0355,0.8116 ± 0.0109,0.7356 ± 0.0171,0.7748 ± 0.0092,0.7449 ± 0.0116,0.8874 ± 0.0079
gaussian_nb,0.6117 ± 0.0450,0.5206 ± 0.0350,0.6214 ± 0.0548,0.4659 ± 0.0488,0.8588 ± 0.0245,0.7663 ± 0.0394,0.6117 ± 0.0450,0.6110 ± 0.0579,0.8999 ± 0.0099,0.5987 ± 0.0310,0.5091 ± 0.0148,0.5983 ± 0.0274,0.4616 ± 0.0258,0.8448 ± 0.0132,0.7506 ± 0.0185,0.5987 ± 0.0310,0.6077 ± 0.0416,0.8919 ± 0.0060
