epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.37077979622660456,0.20530655859289942,0.918918918918919,0.9220563847429519,0.9230769230769231
2,0.19340871928914175,0.17567350272391294,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.1663372462766396,0.17479269337412473,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.1381029959113614,0.18194264193644394,0.9324324324324325,0.9344020637552976,0.9367088607594937
5,0.10917572241679237,0.19696561176631902,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.10288262019890386,0.1818730922768245,0.9391891891891891,0.9418647503224618,0.9426751592356688
7,0.07902360601803742,0.19267833862151648,0.9324324324324325,0.9344020637552976,0.9367088607594937
8,0.07585614527626014,0.19008108613559524,0.9324324324324325,0.9344020637552976,0.9367088607594937
9,0.0575743017063753,0.19410305928338217,0.9391891891891891,0.9405749032614704,0.9433962264150944
10,0.052952403353678214,0.1988259069369854,0.9459459459459459,0.9467477427676432,0.95
11,0.02981359137197,0.2990428340067533,0.9391891891891891,0.9392850562004791,0.9440993788819876
12,0.039261272326552285,0.2535956506491513,0.9391891891891891,0.9379952091394878,0.9447852760736196
13,0.022142098754065465,0.29142783222896224,0.9324324324324325,0.9305325225723236,0.9390243902439024
