class,feature,mean_abs_shap_mean,mean_abs_shap_std,n_evaluations
1,NP3PRSPL_min,0.01838591364373745,0.013319749917669009,25
1,NP3RTCON_var,0.018297323799680364,0.012182819347209122,25
1,NP1LTHD_mean,0.017899562750318284,0.0085011359403435,25
1,NP2RISE_min,0.017633440071913805,0.009567133088356683,25
1,NP3HMOVR_mean,0.017538307408592378,0.011140078135217873,25
1,NP3RTALU_max,0.017447219950089108,0.009802728818772075,25
1,NP3BRADY_var,0.016800222578183567,0.01216143976730807,25
1,NP3HMOVL_mean,0.016714421674659544,0.008171398765806031,25
1,NP3HMOVR_min,0.01659859478696659,0.013125017238248198,25
1,NP3RIGN_std,0.016424224764076956,0.009558866218549742,25
1,NP1SLPN_mean,0.016269397901047738,0.0076724486854448225,25
1,NP2TRMR_var,0.016181672918791926,0.00965946433858102,25
1,NP3PRSPR_var,0.016038112227043322,0.011565484955690625,25
1,NP3HMOVR_max,0.015989856252160473,0.009735863571271416,25
1,NP3RTARU_min,0.015885486794302992,0.011772835430921773,25
1,NP3PSTBL_var,0.015795655765281243,0.011889543892750626,25
1,NP3PRSPL_max,0.01557030702995836,0.01096947017667669,25
1,NP1DPRS_max,0.015246477156708505,0.009542204030898253,25
1,NP3HMOVL_min,0.014996667701555286,0.010576066013045659,25
1,NP1SLPN_min,0.014823829182594202,0.011431512719269937,25
1,NP1SLPN_max,0.014773910548167554,0.008666853261225406,25
1,NP2HOBB_std,0.014713518782585512,0.012067786025253033,25
1,NP3GAIT_mean,0.014682131984826076,0.008639735265890975,25
1,NP1DPRS_var,0.014356000240970456,0.008554080915941112,25
1,NP3RIGRU_var,0.014311045629564654,0.008968461548014676,25
1,NP2SPCH_mean,0.014289180661691086,0.008559059086491462,25
1,NP3RIGRL_std,0.014260589263987579,0.010182157216381195,25
1,NP2RISE_mean,0.014236715255267323,0.007528733693800233,25
1,NP3LGAGR_min,0.013980512886598509,0.010598933960444592,25
1,NP3RIGLU_std,0.013969591080280714,0.010128930753975836,25
1,NP3HMOVL_max,0.013885471916527302,0.008138823884844902,25
1,NP3POSTR_mean,0.013830844750261721,0.010289091534406571,25
1,NP3POSTR_min,0.013530536660357018,0.008169659565862146,25
1,NP3FTAPL_max,0.013465305582943489,0.0073120806182880435,25
1,NP1SLPD_max,0.01323759014343757,0.0080567751664729,25
1,NP2FREZ_mean,0.01322252161374629,0.008221584584334385,25
1,NP3LGAGR_mean,0.013198856760812434,0.00909647835287609,25
1,NP2HOBB_mean,0.013168501312010332,0.006959431168022464,25
1,NP1FATG_mean,0.01316269229313658,0.0076469395458341315,25
1,NP3PRSPR_min,0.012965577663063256,0.011866842407831629,25
1,NP3FTAPR_max,0.012828954041793461,0.008683051370865232,25
1,NP2SPCH_max,0.012622948039571862,0.007055133523996994,25
1,NP3FTAPL_mean,0.012588604399693915,0.006081174242593192,25
1,NP3LGAGL_min,0.012525045586291776,0.009528842026443574,25
1,NP3RIGLL_std,0.01246113681368863,0.010429628927736356,25
1,NP2WALK_min,0.012256905486254643,0.0093424626080049,25
1,NP2HYGN_std,0.012093905548286361,0.009416708116890634,25
1,SEX,0.012054199201772078,0.008909843729298372,25
1,NP3GAIT_min,0.012026558156286884,0.0063588431001787155,25
1,NP3RIGRL_max,0.012007685758913873,0.0079871214892115,25
1,NP2HWRT_mean,0.011953039148591775,0.007495659947583511,25
1,NP3HMOVR_std,0.011920737408215733,0.00928927019046892,25
1,NP1DPRS_std,0.011909831929652046,0.0074805777655800945,25
1,NP3RIGN_mean,0.01184553766818815,0.008115667947160522,25
