epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5590948494704994,0.37467737294532155,0.9054054054054054,0.9113924050632911,0.9071310116086235
2,0.2824305769156765,0.23353989321637797,0.9121621621621622,0.9182389937106918,0.9133038511147964
3,0.16580455065579028,0.2128422013609796,0.9121621621621622,0.9202453987730062,0.9107241569928137
4,0.12101642737114751,0.22520605932820487,0.8986486486486487,0.9079754601226994,0.8970886309194767
5,0.08512958204625426,0.2572723622811404,0.8918918918918919,0.9024390243902439,0.8896259443523125
6,0.054938491156979186,0.2872640999738832,0.8783783783783784,0.891566265060241,0.8747005712179841
7,0.034803370655690495,0.30107559228466974,0.8851351351351351,0.896969696969697,0.8821632577851484
8,0.02775698106081502,0.30906164102457667,0.8783783783783784,0.8902439024390244,0.8759904182789755
9,0.016534941214312975,0.3401411996801963,0.8648648648648649,0.8809523809523809,0.8597751980836558
10,0.0124729201763969,0.3512960869623852,0.8648648648648649,0.8765432098765432,0.8636447392666298
11,0.010674322562015339,0.38274601431299204,0.8648648648648649,0.8795180722891566,0.8610650451446471
12,0.007322556973195862,0.3908275473151809,0.8783783783783784,0.8902439024390244,0.8759904182789755
13,0.006793691076627756,0.398528963520909,0.8716216216216216,0.8848484848484849,0.8685277317118113
14,0.0059488498247102705,0.40546694998251825,0.8783783783783784,0.8888888888888888,0.8772802653399667
15,0.0047108278424177015,0.41329481621033737,0.8783783783783784,0.8888888888888888,0.8772802653399667
16,0.003950151920041724,0.42790519359609663,0.8783783783783784,0.8888888888888888,0.8772802653399667
17,0.004686988059531998,0.400991744503404,0.8851351351351351,0.8957055214723927,0.8834531048461396
18,0.006939478166640509,0.3909383885361053,0.8918918918918919,0.9024390243902439,0.8896259443523125
