epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,0.6103092171251774,0.7266535629396853,0.782608695652174,0.7916666666666666,0.7548029312735195,0.7538040249037692,1.0,0.375,1.0
2,0.5700873471796513,0.7151963607124661,0.8695652173913043,0.875,0.8618024132730016,0.8612286051544364,1.0,0.625,1.0
3,0.45148415490984917,0.6785445627958878,0.8260869565217391,0.8273809523809524,0.8184873949579833,0.8192911947387651,1.0,0.625,0.8571428571428571
4,0.4176038131117821,0.705894833025725,0.7391304347826086,0.7440476190476191,0.7321428571428571,0.7313664596273292,0.875,0.5,0.8571428571428571
