,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7337 ± 0.0419,0.5565 ± 0.0811,0.5620 ± 0.0271,0.5467 ± 0.0256,0.7335 ± 0.0177,0.6965 ± 0.0339,0.7337 ± 0.0419,0.7095 ± 0.0260,0.7837 ± 0.0185,0.7219 ± 0.0188,0.5413 ± 0.0240,0.5540 ± 0.0115,0.5425 ± 0.0148,0.7249 ± 0.0125,0.6874 ± 0.0127,0.7219 ± 0.0188,0.7020 ± 0.0125,0.7759 ± 0.0139
STACKING_random_forest,0.7590 ± 0.0380,0.6167 ± 0.0274,0.6127 ± 0.0321,0.6133 ± 0.0298,0.8098 ± 0.0205,0.7633 ± 0.0194,0.7590 ± 0.0380,0.7602 ± 0.0282,0.8741 ± 0.0182,0.7421 ± 0.0080,0.5968 ± 0.0166,0.5954 ± 0.0164,0.5956 ± 0.0159,0.7959 ± 0.0114,0.7502 ± 0.0129,0.7421 ± 0.0080,0.7459 ± 0.0095,0.8605 ± 0.0091
STACKING_extra_trees,0.7593 ± 0.0299,0.6130 ± 0.0319,0.6105 ± 0.0343,0.6109 ± 0.0327,0.7982 ± 0.0166,0.7594 ± 0.0219,0.7593 ± 0.0299,0.7585 ± 0.0251,0.8657 ± 0.0138,0.7409 ± 0.0125,0.5963 ± 0.0144,0.5942 ± 0.0145,0.5946 ± 0.0144,0.7861 ± 0.0090,0.7472 ± 0.0118,0.7409 ± 0.0125,0.7435 ± 0.0105,0.8524 ± 0.0089
STACKING_xgboost,0.7546 ± 0.0410,0.5915 ± 0.0220,0.5952 ± 0.0236,0.5909 ± 0.0222,0.8011 ± 0.0186,0.7415 ± 0.0230,0.7546 ± 0.0410,0.7466 ± 0.0306,0.8640 ± 0.0193,0.7439 ± 0.0155,0.5980 ± 0.0212,0.5992 ± 0.0197,0.5976 ± 0.0209,0.7891 ± 0.0111,0.7374 ± 0.0155,0.7439 ± 0.0155,0.7402 ± 0.0139,0.8483 ± 0.0119
STACKING_adaboost,0.7857 ± 0.0187,0.5926 ± 0.0587,0.6009 ± 0.0218,0.5832 ± 0.0310,0.8039 ± 0.0135,0.7332 ± 0.0279,0.7857 ± 0.0187,0.7536 ± 0.0204,0.8767 ± 0.0111,0.7728 ± 0.0083,0.5962 ± 0.0218,0.5949 ± 0.0076,0.5831 ± 0.0123,0.7943 ± 0.0097,0.7291 ± 0.0085,0.7728 ± 0.0083,0.7459 ± 0.0069,0.8649 ± 0.0078
STACKING_svm,0.7897 ± 0.0187,0.6130 ± 0.0285,0.6157 ± 0.0202,0.6100 ± 0.0222,0.8147 ± 0.0189,0.7622 ± 0.0176,0.7897 ± 0.0187,0.7738 ± 0.0168,0.8802 ± 0.0140,0.7756 ± 0.0081,0.5977 ± 0.0105,0.6034 ± 0.0069,0.5977 ± 0.0084,0.7993 ± 0.0089,0.7501 ± 0.0064,0.7756 ± 0.0081,0.7613 ± 0.0057,0.8647 ± 0.0070
STACKING_knn,0.7374 ± 0.0304,0.5992 ± 0.0244,0.5964 ± 0.0276,0.5956 ± 0.0262,0.7937 ± 0.0256,0.7426 ± 0.0222,0.7374 ± 0.0304,0.7380 ± 0.0247,0.8568 ± 0.0192,0.7171 ± 0.0143,0.5748 ± 0.0209,0.5731 ± 0.0229,0.5728 ± 0.0212,0.7766 ± 0.0143,0.7247 ± 0.0149,0.7171 ± 0.0143,0.7197 ± 0.0135,0.8400 ± 0.0120
STACKING_gaussian_nb,0.6758 ± 0.0606,0.5261 ± 0.0292,0.5367 ± 0.0159,0.5163 ± 0.0158,0.7654 ± 0.0271,0.6729 ± 0.0130,0.6758 ± 0.0606,0.6573 ± 0.0385,0.8307 ± 0.0194,0.6709 ± 0.0358,0.5445 ± 0.0313,0.5472 ± 0.0149,0.5296 ± 0.0169,0.7070 ± 0.0232,0.6795 ± 0.0227,0.6709 ± 0.0358,0.6592 ± 0.0181,0.7644 ± 0.0169
