,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7766 ± 0.0211,0.6335 ± 0.0442,0.6418 ± 0.0321,0.6359 ± 0.0371,0.7949 ± 0.0251,0.7732 ± 0.0326,0.7766 ± 0.0211,0.7735 ± 0.0231,0.8565 ± 0.0222,0.7728 ± 0.0126,0.6280 ± 0.0141,0.6289 ± 0.0149,0.6277 ± 0.0148,0.7932 ± 0.0078,0.7710 ± 0.0079,0.7728 ± 0.0126,0.7714 ± 0.0087,0.8556 ± 0.0083
STACKING_random_forest,0.7978 ± 0.0203,0.6825 ± 0.0218,0.6844 ± 0.0271,0.6785 ± 0.0242,0.8846 ± 0.0141,0.8283 ± 0.0136,0.7978 ± 0.0203,0.8097 ± 0.0158,0.9377 ± 0.0083,0.7973 ± 0.0105,0.6861 ± 0.0152,0.6924 ± 0.0196,0.6837 ± 0.0161,0.8840 ± 0.0047,0.8312 ± 0.0112,0.7973 ± 0.0105,0.8113 ± 0.0100,0.9350 ± 0.0032
STACKING_extra_trees,0.8011 ± 0.0224,0.6879 ± 0.0209,0.6911 ± 0.0246,0.6850 ± 0.0233,0.8892 ± 0.0131,0.8301 ± 0.0130,0.8011 ± 0.0224,0.8128 ± 0.0171,0.9394 ± 0.0075,0.7969 ± 0.0114,0.6884 ± 0.0139,0.6951 ± 0.0185,0.6857 ± 0.0149,0.8855 ± 0.0080,0.8341 ± 0.0097,0.7969 ± 0.0114,0.8126 ± 0.0098,0.9357 ± 0.0043
STACKING_xgboost,0.8234 ± 0.0160,0.6770 ± 0.0319,0.6727 ± 0.0264,0.6731 ± 0.0287,0.8656 ± 0.0181,0.8121 ± 0.0154,0.8234 ± 0.0160,0.8166 ± 0.0150,0.9251 ± 0.0101,0.8225 ± 0.0053,0.6794 ± 0.0116,0.6770 ± 0.0118,0.6776 ± 0.0120,0.8534 ± 0.0074,0.8139 ± 0.0071,0.8225 ± 0.0053,0.8179 ± 0.0058,0.9154 ± 0.0043
STACKING_adaboost,0.8414 ± 0.0099,0.6204 ± 0.0586,0.6368 ± 0.0106,0.6117 ± 0.0165,0.8334 ± 0.0185,0.7775 ± 0.0222,0.8414 ± 0.0099,0.8019 ± 0.0097,0.9125 ± 0.0057,0.8369 ± 0.0079,0.6439 ± 0.0363,0.6362 ± 0.0102,0.6160 ± 0.0146,0.8252 ± 0.0044,0.7822 ± 0.0148,0.8369 ± 0.0079,0.8001 ± 0.0084,0.9087 ± 0.0027
STACKING_svm,0.8300 ± 0.0169,0.6822 ± 0.0160,0.6777 ± 0.0132,0.6773 ± 0.0136,0.8737 ± 0.0125,0.8200 ± 0.0103,0.8300 ± 0.0169,0.8236 ± 0.0111,0.9325 ± 0.0068,0.8280 ± 0.0064,0.6781 ± 0.0151,0.6757 ± 0.0141,0.6760 ± 0.0148,0.8635 ± 0.0075,0.8170 ± 0.0077,0.8280 ± 0.0064,0.8221 ± 0.0063,0.9242 ± 0.0040
STACKING_knn,0.7982 ± 0.0205,0.6484 ± 0.0229,0.6453 ± 0.0222,0.6432 ± 0.0228,0.8407 ± 0.0181,0.7935 ± 0.0174,0.7982 ± 0.0205,0.7924 ± 0.0187,0.9057 ± 0.0121,0.7953 ± 0.0126,0.6456 ± 0.0209,0.6450 ± 0.0195,0.6429 ± 0.0204,0.8351 ± 0.0117,0.7919 ± 0.0128,0.7953 ± 0.0126,0.7907 ± 0.0119,0.8979 ± 0.0074
STACKING_gaussian_nb,0.7850 ± 0.0648,0.6084 ± 0.0573,0.6354 ± 0.0445,0.6101 ± 0.0428,0.8269 ± 0.0218,0.7803 ± 0.0399,0.7850 ± 0.0648,0.7721 ± 0.0364,0.8965 ± 0.0146,0.7803 ± 0.0498,0.6007 ± 0.0386,0.6238 ± 0.0160,0.6060 ± 0.0180,0.7984 ± 0.0109,0.7708 ± 0.0234,0.7803 ± 0.0498,0.7705 ± 0.0176,0.8707 ± 0.0076
