,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7769 ± 0.0200,0.6351 ± 0.0451,0.6437 ± 0.0342,0.6378 ± 0.0382,0.7959 ± 0.0254,0.7744 ± 0.0333,0.7769 ± 0.0200,0.7743 ± 0.0232,0.8573 ± 0.0221,0.7731 ± 0.0137,0.6280 ± 0.0144,0.6287 ± 0.0153,0.6276 ± 0.0151,0.7929 ± 0.0084,0.7707 ± 0.0082,0.7731 ± 0.0137,0.7715 ± 0.0094,0.8552 ± 0.0093
STACKING_random_forest,0.7978 ± 0.0197,0.6824 ± 0.0242,0.6844 ± 0.0294,0.6784 ± 0.0263,0.8843 ± 0.0142,0.8283 ± 0.0145,0.7978 ± 0.0197,0.8096 ± 0.0159,0.9376 ± 0.0084,0.7972 ± 0.0103,0.6858 ± 0.0138,0.6919 ± 0.0180,0.6833 ± 0.0144,0.8839 ± 0.0047,0.8312 ± 0.0107,0.7972 ± 0.0103,0.8112 ± 0.0093,0.9350 ± 0.0032
STACKING_extra_trees,0.8011 ± 0.0224,0.6879 ± 0.0209,0.6911 ± 0.0246,0.6850 ± 0.0233,0.8892 ± 0.0131,0.8301 ± 0.0130,0.8011 ± 0.0224,0.8128 ± 0.0171,0.9394 ± 0.0075,0.7969 ± 0.0114,0.6884 ± 0.0139,0.6951 ± 0.0185,0.6857 ± 0.0149,0.8855 ± 0.0080,0.8341 ± 0.0097,0.7969 ± 0.0114,0.8126 ± 0.0098,0.9357 ± 0.0043
STACKING_xgboost,0.8234 ± 0.0160,0.6770 ± 0.0319,0.6727 ± 0.0264,0.6731 ± 0.0287,0.8656 ± 0.0181,0.8121 ± 0.0154,0.8234 ± 0.0160,0.8166 ± 0.0150,0.9251 ± 0.0101,0.8225 ± 0.0053,0.6794 ± 0.0116,0.6770 ± 0.0118,0.6776 ± 0.0120,0.8534 ± 0.0074,0.8139 ± 0.0071,0.8225 ± 0.0053,0.8179 ± 0.0058,0.9154 ± 0.0043
STACKING_adaboost,0.8414 ± 0.0099,0.6204 ± 0.0586,0.6368 ± 0.0106,0.6117 ± 0.0165,0.8334 ± 0.0185,0.7775 ± 0.0222,0.8414 ± 0.0099,0.8019 ± 0.0097,0.9125 ± 0.0057,0.8369 ± 0.0079,0.6439 ± 0.0363,0.6362 ± 0.0102,0.6160 ± 0.0146,0.8252 ± 0.0044,0.7822 ± 0.0148,0.8369 ± 0.0079,0.8001 ± 0.0084,0.9087 ± 0.0027
STACKING_svm,0.8238 ± 0.0170,0.6699 ± 0.0184,0.6672 ± 0.0150,0.6668 ± 0.0159,0.8659 ± 0.0140,0.8121 ± 0.0120,0.8238 ± 0.0170,0.8170 ± 0.0133,0.9281 ± 0.0078,0.8264 ± 0.0058,0.6759 ± 0.0114,0.6731 ± 0.0102,0.6734 ± 0.0114,0.8580 ± 0.0073,0.8147 ± 0.0062,0.8264 ± 0.0058,0.8201 ± 0.0049,0.9209 ± 0.0044
STACKING_knn,0.7802 ± 0.0222,0.6373 ± 0.0306,0.6326 ± 0.0314,0.6314 ± 0.0311,0.8370 ± 0.0216,0.7823 ± 0.0183,0.7802 ± 0.0222,0.7772 ± 0.0206,0.8998 ± 0.0162,0.7758 ± 0.0110,0.6329 ± 0.0174,0.6311 ± 0.0174,0.6289 ± 0.0170,0.8236 ± 0.0161,0.7824 ± 0.0108,0.7758 ± 0.0110,0.7754 ± 0.0093,0.8899 ± 0.0092
STACKING_gaussian_nb,0.8165 ± 0.0621,0.5807 ± 0.0322,0.6290 ± 0.0142,0.5978 ± 0.0115,0.8258 ± 0.0224,0.7650 ± 0.0233,0.8165 ± 0.0621,0.7838 ± 0.0317,0.8958 ± 0.0149,0.7899 ± 0.0461,0.5944 ± 0.0348,0.6219 ± 0.0117,0.6033 ± 0.0160,0.7966 ± 0.0091,0.7670 ± 0.0190,0.7899 ± 0.0461,0.7743 ± 0.0160,0.8695 ± 0.0065
