,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.3868 ± 0.0914,0.3211 ± 0.0556,0.3463 ± 0.0182,0.3015 ± 0.0594,0.5084 ± 0.0298,0.4024 ± 0.0775,0.3868 ± 0.0914,0.3673 ± 0.0935,0.5161 ± 0.0341,0.3517 ± 0.0251,0.3557 ± 0.0147,0.3534 ± 0.0143,0.3216 ± 0.0151,0.5212 ± 0.0081,0.4381 ± 0.0198,0.3517 ± 0.0251,0.3732 ± 0.0237,0.5233 ± 0.0128
STACKING_random_forest,0.4216 ± 0.0606,0.3703 ± 0.0271,0.3666 ± 0.0278,0.3525 ± 0.0401,0.5576 ± 0.0174,0.4614 ± 0.0281,0.4216 ± 0.0606,0.4293 ± 0.0561,0.5825 ± 0.0154,0.4107 ± 0.0320,0.3648 ± 0.0160,0.3557 ± 0.0188,0.3493 ± 0.0187,0.5340 ± 0.0203,0.4570 ± 0.0182,0.4107 ± 0.0320,0.4261 ± 0.0279,0.5518 ± 0.0198
STACKING_extra_trees,0.4084 ± 0.0659,0.3867 ± 0.0251,0.3827 ± 0.0184,0.3492 ± 0.0469,0.5527 ± 0.0241,0.4799 ± 0.0297,0.4084 ± 0.0659,0.4156 ± 0.0717,0.5739 ± 0.0275,0.3846 ± 0.0418,0.3564 ± 0.0138,0.3453 ± 0.0197,0.3334 ± 0.0234,0.5140 ± 0.0218,0.4465 ± 0.0156,0.3846 ± 0.0418,0.4039 ± 0.0365,0.5326 ± 0.0205
STACKING_xgboost,0.3919 ± 0.0493,0.3794 ± 0.0389,0.3834 ± 0.0291,0.3262 ± 0.0301,0.5611 ± 0.0305,0.4711 ± 0.0420,0.3919 ± 0.0493,0.3824 ± 0.0557,0.5724 ± 0.0286,0.3896 ± 0.0389,0.3590 ± 0.0206,0.3587 ± 0.0230,0.3359 ± 0.0259,0.5353 ± 0.0270,0.4435 ± 0.0248,0.3896 ± 0.0389,0.3988 ± 0.0372,0.5460 ± 0.0276
STACKING_adaboost,0.5073 ± 0.0744,0.3968 ± 0.0407,0.4115 ± 0.0243,0.3807 ± 0.0573,0.6029 ± 0.0229,0.5021 ± 0.0388,0.5073 ± 0.0744,0.4807 ± 0.0875,0.6316 ± 0.0220,0.4890 ± 0.0457,0.3860 ± 0.0221,0.3900 ± 0.0197,0.3805 ± 0.0220,0.5722 ± 0.0222,0.4857 ± 0.0207,0.4890 ± 0.0457,0.4807 ± 0.0374,0.5993 ± 0.0227
STACKING_svm,0.4846 ± 0.0814,0.3868 ± 0.0437,0.3929 ± 0.0234,0.3669 ± 0.0565,0.5847 ± 0.0211,0.4840 ± 0.0429,0.4846 ± 0.0814,0.4643 ± 0.0874,0.6164 ± 0.0184,0.4970 ± 0.0422,0.3844 ± 0.0158,0.3901 ± 0.0153,0.3814 ± 0.0153,0.5712 ± 0.0142,0.4834 ± 0.0142,0.4970 ± 0.0422,0.4864 ± 0.0305,0.5944 ± 0.0141
STACKING_knn,0.3678 ± 0.0497,0.3576 ± 0.0591,0.3599 ± 0.0297,0.3276 ± 0.0492,0.5346 ± 0.0124,0.4394 ± 0.0746,0.3678 ± 0.0497,0.3815 ± 0.0606,0.5522 ± 0.0117,0.3731 ± 0.0403,0.3572 ± 0.0150,0.3511 ± 0.0165,0.3288 ± 0.0258,0.5179 ± 0.0123,0.4426 ± 0.0195,0.3731 ± 0.0403,0.3891 ± 0.0396,0.5292 ± 0.0151
STACKING_gaussian_nb,0.4245 ± 0.1041,0.3573 ± 0.0502,0.3805 ± 0.0209,0.3212 ± 0.0552,0.5687 ± 0.0223,0.4494 ± 0.0724,0.4245 ± 0.1041,0.3943 ± 0.0999,0.5851 ± 0.0273,0.4079 ± 0.0581,0.3710 ± 0.0205,0.3598 ± 0.0208,0.3424 ± 0.0315,0.5364 ± 0.0182,0.4600 ± 0.0219,0.4079 ± 0.0581,0.4138 ± 0.0470,0.5503 ± 0.0168
