,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7337 ± 0.0418,0.5565 ± 0.0802,0.5620 ± 0.0267,0.5467 ± 0.0248,0.7339 ± 0.0172,0.6965 ± 0.0329,0.7337 ± 0.0418,0.7095 ± 0.0256,0.7840 ± 0.0185,0.7189 ± 0.0209,0.5480 ± 0.0237,0.5539 ± 0.0117,0.5440 ± 0.0136,0.7257 ± 0.0111,0.6902 ± 0.0128,0.7189 ± 0.0209,0.7014 ± 0.0122,0.7761 ± 0.0131
STACKING_random_forest,0.7604 ± 0.0377,0.6181 ± 0.0292,0.6138 ± 0.0324,0.6145 ± 0.0305,0.8105 ± 0.0210,0.7644 ± 0.0203,0.7604 ± 0.0377,0.7615 ± 0.0281,0.8748 ± 0.0179,0.7421 ± 0.0087,0.5977 ± 0.0170,0.5961 ± 0.0168,0.5963 ± 0.0163,0.7962 ± 0.0115,0.7509 ± 0.0133,0.7421 ± 0.0087,0.7461 ± 0.0098,0.8608 ± 0.0090
STACKING_extra_trees,0.7593 ± 0.0299,0.6130 ± 0.0319,0.6105 ± 0.0343,0.6109 ± 0.0327,0.7982 ± 0.0166,0.7594 ± 0.0219,0.7593 ± 0.0299,0.7585 ± 0.0251,0.8657 ± 0.0138,0.7409 ± 0.0125,0.5963 ± 0.0144,0.5942 ± 0.0145,0.5946 ± 0.0144,0.7861 ± 0.0090,0.7472 ± 0.0118,0.7409 ± 0.0125,0.7435 ± 0.0105,0.8524 ± 0.0089
STACKING_xgboost,0.7546 ± 0.0410,0.5915 ± 0.0220,0.5952 ± 0.0236,0.5909 ± 0.0222,0.8011 ± 0.0186,0.7415 ± 0.0230,0.7546 ± 0.0410,0.7466 ± 0.0306,0.8640 ± 0.0193,0.7439 ± 0.0155,0.5980 ± 0.0212,0.5992 ± 0.0197,0.5976 ± 0.0209,0.7891 ± 0.0111,0.7374 ± 0.0155,0.7439 ± 0.0155,0.7402 ± 0.0139,0.8483 ± 0.0119
STACKING_adaboost,0.7857 ± 0.0187,0.5926 ± 0.0587,0.6009 ± 0.0218,0.5832 ± 0.0310,0.8039 ± 0.0135,0.7332 ± 0.0279,0.7857 ± 0.0187,0.7536 ± 0.0204,0.8767 ± 0.0111,0.7728 ± 0.0083,0.5962 ± 0.0218,0.5949 ± 0.0076,0.5831 ± 0.0123,0.7943 ± 0.0097,0.7291 ± 0.0085,0.7728 ± 0.0083,0.7459 ± 0.0069,0.8649 ± 0.0078
STACKING_svm,0.7842 ± 0.0166,0.5992 ± 0.0282,0.6058 ± 0.0178,0.5978 ± 0.0202,0.8117 ± 0.0189,0.7526 ± 0.0176,0.7842 ± 0.0166,0.7660 ± 0.0163,0.8777 ± 0.0152,0.7698 ± 0.0063,0.5897 ± 0.0094,0.5969 ± 0.0067,0.5908 ± 0.0084,0.7959 ± 0.0101,0.7450 ± 0.0078,0.7698 ± 0.0063,0.7560 ± 0.0062,0.8629 ± 0.0080
STACKING_knn,0.7344 ± 0.0295,0.6126 ± 0.0336,0.6068 ± 0.0376,0.6069 ± 0.0359,0.7948 ± 0.0269,0.7501 ± 0.0238,0.7344 ± 0.0295,0.7397 ± 0.0249,0.8573 ± 0.0192,0.7110 ± 0.0120,0.5834 ± 0.0177,0.5813 ± 0.0187,0.5803 ± 0.0172,0.7803 ± 0.0099,0.7268 ± 0.0153,0.7110 ± 0.0120,0.7172 ± 0.0118,0.8410 ± 0.0105
STACKING_gaussian_nb,0.6747 ± 0.0604,0.5259 ± 0.0294,0.5359 ± 0.0157,0.5157 ± 0.0159,0.7645 ± 0.0282,0.6729 ± 0.0135,0.6747 ± 0.0604,0.6567 ± 0.0380,0.8305 ± 0.0201,0.6711 ± 0.0357,0.5429 ± 0.0298,0.5455 ± 0.0144,0.5282 ± 0.0170,0.7077 ± 0.0235,0.6783 ± 0.0219,0.6711 ± 0.0357,0.6592 ± 0.0176,0.7649 ± 0.0175
