,model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_macro_cv_mean,f1_macro_cv_std,f1_macro_test_mean,f1_macro_test_std,f1_weighted_cv_mean,f1_weighted_cv_std,f1_weighted_test_mean,f1_weighted_test_std,recall_macro_cv_mean,recall_macro_cv_std,recall_macro_test_mean,recall_macro_test_std,recall_weighted_cv_mean,recall_weighted_cv_std,recall_weighted_test_mean,recall_weighted_test_std,precision_macro_cv_mean,precision_macro_cv_std,precision_macro_test_mean,precision_macro_test_std,precision_weighted_cv_mean,precision_weighted_cv_std,precision_weighted_test_mean,precision_weighted_test_std,mae_cv_mean,mae_cv_std,mae_test_mean,mae_test_std,qwk_cv_mean,qwk_cv_std,qwk_test_mean,qwk_test_std,misclassification_disease_cost_mean_cv_mean,misclassification_disease_cost_mean_cv_std,misclassification_disease_cost_mean_test_mean,misclassification_disease_cost_mean_test_std,misclassification_disease_cost_total_cv_mean,misclassification_disease_cost_total_cv_std,misclassification_disease_cost_total_test_mean,misclassification_disease_cost_total_test_std,misclassification_disease_score_cv_mean,misclassification_disease_score_cv_std,misclassification_disease_score_test_mean,misclassification_disease_score_test_std,misclassification_disease_cost_mean_true_class_0_cv_mean,misclassification_disease_cost_mean_true_class_0_cv_std,misclassification_disease_cost_mean_true_class_0_test_mean,misclassification_disease_cost_mean_true_class_0_test_std,misclassification_disease_cost_mean_true_class_1_cv_mean,misclassification_disease_cost_mean_true_class_1_cv_std,misclassification_disease_cost_mean_true_class_1_test_mean,misclassification_disease_cost_mean_true_class_1_test_std,misclassification_disease_cost_mean_true_class_2_cv_mean,misclassification_disease_cost_mean_true_class_2_cv_std,misclassification_disease_cost_mean_true_class_2_test_mean,misclassification_disease_cost_mean_true_class_2_test_std,auc_ovr_macro_cv_mean,auc_ovr_macro_cv_std,auc_ovr_macro_test_mean,auc_ovr_macro_test_std,auc_ovr_weighted_cv_mean,auc_ovr_weighted_cv_std,auc_ovr_weighted_test_mean,auc_ovr_weighted_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,precision_class_2_cv_mean,precision_class_2_cv_std,precision_class_2_test_mean,precision_class_2_test_std,recall_class_2_cv_mean,recall_class_2_cv_std,recall_class_2_test_mean,recall_class_2_test_std,f1_class_2_cv_mean,f1_class_2_cv_std,f1_class_2_test_mean,f1_class_2_test_std,support_class_2_cv_mean,support_class_2_cv_std,support_class_2_test_mean,support_class_2_test_std,conf_0_to_1_cv_mean,conf_0_to_1_cv_std,conf_0_to_1_test_mean,conf_0_to_1_test_std,conf_0_to_2_cv_mean,conf_0_to_2_cv_std,conf_0_to_2_test_mean,conf_0_to_2_test_std,conf_0_to_1_given_error_cv_mean,conf_0_to_1_given_error_cv_std,conf_0_to_1_given_error_test_mean,conf_0_to_1_given_error_test_std,conf_0_to_2_given_error_cv_mean,conf_0_to_2_given_error_cv_std,conf_0_to_2_given_error_test_mean,conf_0_to_2_given_error_test_std,conf_1_to_0_cv_mean,conf_1_to_0_cv_std,conf_1_to_0_test_mean,conf_1_to_0_test_std,conf_1_to_2_cv_mean,conf_1_to_2_cv_std,conf_1_to_2_test_mean,conf_1_to_2_test_std,conf_1_to_0_given_error_cv_mean,conf_1_to_0_given_error_cv_std,conf_1_to_0_given_error_test_mean,conf_1_to_0_given_error_test_std,conf_1_to_2_given_error_cv_mean,conf_1_to_2_given_error_cv_std,conf_1_to_2_given_error_test_mean,conf_1_to_2_given_error_test_std,conf_2_to_0_cv_mean,conf_2_to_0_cv_std,conf_2_to_0_test_mean,conf_2_to_0_test_std,conf_2_to_1_cv_mean,conf_2_to_1_cv_std,conf_2_to_1_test_mean,conf_2_to_1_test_std,conf_2_to_0_given_error_cv_mean,conf_2_to_0_given_error_cv_std,conf_2_to_0_given_error_test_mean,conf_2_to_0_given_error_test_std,conf_2_to_1_given_error_cv_mean,conf_2_to_1_given_error_cv_std,conf_2_to_1_given_error_test_mean,conf_2_to_1_given_error_test_std,Feature_Selection
0,noscaler_decision_tree_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.8426701570680628,0.005586005505507601,0.8432234432234432,0.028572472143157515,0.6469985426375475,0.020648319777813857,0.6555118602863634,0.043414906808205665,0.8417669155122118,0.005255767065686428,0.8439327584566538,0.026358176315898877,0.6518279069767442,0.021918506158148533,0.6635786977250392,0.05112317766801039,0.8426701570680628,0.005586005505507601,0.8432234432234432,0.028572472143157515,0.6511993465151102,0.026149445002975516,0.6590490038545179,0.04814395583081856,0.8431301434877497,0.005658531105937289,0.8459953728343723,0.024427401601121692,0.15780104712041884,0.005464457207480839,0.15677655677655675,0.028572472143157515,0.731713610125124,0.009004884744040577,0.7388851500748804,0.04174136387681692,0.4395811518324607,0.01583657850179436,0.4373626373626374,0.06314359147706362,83.96000000000001,3.024786493842719,119.4,17.23820047323837,-0.4395811518324607,0.01583657850179436,-0.4373626373626374,0.06314359147706362,0.1322093023255814,0.01541690723797506,0.12195121951219512,0.03427943263055154,0.6064,0.038899300193648144,0.6230769230769231,0.10582083094072417,2.39,0.2570343686487601,2.185714285714286,0.4716449719776909,0.7714967795978299,0.011748348981589468,0.7781729054293485,0.028709884365608784,0.845271429746856,0.005230379613347244,0.8476131057426605,0.02386410976102557,0.8685035516411492,0.005512189657673277,0.8668335575594902,0.02200336241787795,0.8698837209302326,0.014476108554687136,0.878048780487805,0.034279432630551526,0.8682617434316935,0.006310912573258437,0.8722031667563908,0.024942002447166666,86.0,0.0,123.0,0.0,0.851800837110531,0.010313253832213314,0.8570883457789552,0.029351528772849272,0.8495999999999999,0.011364662579925314,0.8412587412587411,0.03230772594407206,0.8499294895294953,0.005515017299346462,0.8489141665361141,0.027973747649596477,100.0,0.0,143.0,0.0,0.2332936507936508,0.07467716976572804,0.2532251082251082,0.11644311745350021,0.23600000000000004,0.06653319973266479,0.2714285714285714,0.15721499065923025,0.22280439495145382,0.06043357808192556,0.24541824756658515,0.1081402580513077,5.0,0.0,7.0,0.0,0.1298837209302326,0.014451180172459978,0.12195121951219512,0.03427943263055154,0.0002325581395348837,0.0004902756062276557,0.0,0.0,0.9983333333333334,0.003749714209503059,1.0,0.0,0.0016666666666666663,0.0037497142095030715,0.0,0.0,0.11400000000000002,0.007180219742846009,0.11608391608391608,0.019834076816953518,0.0364,0.006397916327472041,0.04265734265734266,0.021729643238081898,0.7607142437627731,0.032545936841265194,0.7406052758158022,0.10197899397310417,0.23928575623722687,0.03254593684126521,0.25939472418419796,0.10197899397310418,0.014000000000000002,0.01897366596101028,0.0,0.0,0.75,0.06616477747093072,0.7285714285714284,0.15721499065923025,0.018,0.027708803254160537,0.0,0.0,0.982,0.0277088032541605,1.0,0.0,noscaler_SP
1,noscaler_random_forest_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.8997382198952881,0.004416771635198531,0.9029304029304029,0.011743213712864062,0.6157103177757685,0.008407889239147042,0.6428138704037332,0.04848438411553769,0.8882699688583544,0.004095864290905765,0.892736739219799,0.013388942507628754,0.6214263565891474,0.004871914690471968,0.6376217278656302,0.029835617043071534,0.8997382198952881,0.004416771635198531,0.9029304029304029,0.011743213712864062,0.6220302652095002,0.026685291567939973,0.7351923438505286,0.17776815605422364,0.8789931287192256,0.0037611329840848513,0.8911816562691882,0.022860209150664702,0.10026178010471205,0.004416771635198522,0.09706959706959707,0.011743213712864065,0.8178248904423416,0.0075951984153662866,0.8242203854405383,0.022210447188673568,0.35104712041884817,0.01919443102242124,0.3710622710622711,0.042614516940736195,67.05,3.6661363252824577,101.3,11.63376312482098,-0.35104712041884817,0.01919443102242124,-0.3710622710622711,0.042614516940736195,0.05372093023255814,0.006573168038976768,0.03658536585365854,0.020727721599970668,0.47639999999999993,0.03848289663387275,0.5384615384615384,0.07939107862902751,2.9579999999999997,0.04939635614091392,2.8285714285714283,0.22131333406899514,0.9503597366832551,0.004245807487933056,0.9443987966925518,0.015258573525248504,0.9601600270472084,0.0035037744337854597,0.9585474647452671,0.0076241778241546865,0.8961708555341392,0.007004769702114732,0.8852461675194192,0.01428222786545411,0.9462790697674419,0.006573168038976745,0.9634146341463413,0.020727721599970685,0.9201501935254477,0.0044920259360335495,0.922501029809818,0.01141183194320496,86.0,0.0,123.0,0.0,0.9049199400943617,0.004559525205461699,0.9203308640321664,0.017748512784805014,0.9039999999999999,0.008498365855987969,0.8923076923076924,0.015878215725805507,0.9041236169447148,0.004525236259016436,0.9059405814013815,0.011144830098774204,100.0,0.0,143.0,0.0,0.065,0.08181958472422385,0.4,0.5163977794943223,0.014000000000000002,0.016465452046971293,0.05714285714285714,0.07377111135633174,0.022857142857142854,0.027290510857571372,0.1,0.12909944487358058,5.0,0.0,7.0,0.0,0.05372093023255814,0.006573168038976768,0.03658536585365854,0.020727721599970668,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09509999999999999,0.0075048132703100755,0.10769230769230771,0.0158782157258055,0.0009000000000000001,0.001286683937707919,0.0,0.0,0.9917198773448774,0.01063495956419419,1.0,0.0,0.008280122655122655,0.0106349595641942,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.016465452046971252,0.9428571428571428,0.07377111135633178,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,noscaler_SP
2,noscaler_extra_trees_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.8998429319371727,0.0041523309023870835,0.9021978021978022,0.012576905281385203,0.6270141359836872,0.017480290721472568,0.6505093776500505,0.048648416463744834,0.8889745156287713,0.004255956483216748,0.8924786419302642,0.013915413087706816,0.6282589147286821,0.011011905052932126,0.6414948195436001,0.02981718261758405,0.8998429319371727,0.0041523309023870835,0.9021978021978022,0.012576905281385203,0.6515616543396097,0.044286539467190085,0.7680871240560472,0.180458097423741,0.881271233799817,0.005674277797669032,0.892981211511658,0.022815438975451453,0.10015706806282723,0.004152330902387082,0.0978021978021978,0.012576905281385189,0.8181614207048845,0.007412586088161919,0.8229900307388347,0.02361995838015807,0.3441361256544503,0.019903017389568272,0.3681318681318681,0.04710754999721715,65.73,3.8014763214075424,100.5,12.860361149240285,-0.3441361256544503,0.019903017389568272,-0.3681318681318681,0.04710754999721715,0.05802325581395349,0.006114947635119502,0.04065040650406505,0.02513175744036776,0.4628,0.04015193367420526,0.5314685314685315,0.09294826124651227,2.8920000000000003,0.10119288512538814,2.7857142857142856,0.2258769757263127,0.9530525098765533,0.00558808365052187,0.9437080916312534,0.013251300086236635,0.9616438135697549,0.003936417594859539,0.9586762235258478,0.005920008910270823,0.8985017128179464,0.007576021150326682,0.8862752738680799,0.01650240223572909,0.9419767441860465,0.006114947635119455,0.959349593495935,0.025131757440367754,0.9193019541164208,0.0042882684397243034,0.9210926882454744,0.012758548915794398,86.0,0.0,123.0,0.0,0.9028499168675495,0.0047375269279717955,0.9179860983000614,0.020655913954128094,0.9068000000000002,0.008093893445747301,0.8937062937062936,0.01858965224930244,0.9044785490727362,0.004214780341098168,0.905435444704677,0.011893198423182453,100.0,0.0,143.0,0.0,0.15333333333333332,0.13095093794298746,0.5,0.5270462766947299,0.036000000000000004,0.033730961708462716,0.07142857142857142,0.07529232524210426,0.05726190476190476,0.052249866036975,0.125,0.13176156917368248,5.0,0.0,7.0,0.0,0.05802325581395349,0.006114947635119502,0.04065040650406505,0.02513175744036776,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0924,0.008030497424748288,0.10629370629370631,0.018589652249302462,0.0008,0.0011352924243950935,0.0,0.0,0.9918409466350644,0.012842686699655064,1.0,0.0,0.008159053364935717,0.012842686699655085,0.0,0.0,0.0,0.0,0.0,0.0,0.9639999999999999,0.0337309617084627,0.9285714285714285,0.0752923252421043,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,noscaler_SP
3,noscaler_xgboost_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.8919895287958116,0.007140622536125573,0.891941391941392,0.013623878879378137,0.7058875542649827,0.03602592260791521,0.6869720930358079,0.04426002016724943,0.8870135537390134,0.00828716150220208,0.8863486636659228,0.01283728048269714,0.6882682170542636,0.030950504043804172,0.6705541071394728,0.03696932724313771,0.8919895287958116,0.007140622536125573,0.891941391941392,0.013623878879378137,0.7657008778239903,0.04675749349904653,0.7667978879005604,0.10948500867897179,0.8863330670380558,0.009900901967220307,0.887256147566027,0.016976722797441862,0.10821989528795813,0.007093548519505342,0.10879120879120881,0.01413938393085625,0.8086753892190675,0.013763229873757629,0.8057483651443238,0.026187646034735026,0.3445549738219896,0.019966270605800824,0.384981684981685,0.0516138461158976,65.81,3.8135576857079565,105.1,14.090579989640045,-0.3445549738219896,0.019966270605800824,-0.384981684981685,0.0516138461158976,0.07744186046511628,0.011020300741076561,0.054471544715447164,0.017996702131039558,0.47599999999999987,0.03756475889861546,0.5587412587412587,0.10125515668894725,2.31,0.28693785622209783,2.6428571428571432,0.5139769796410216,0.9339543662930385,0.01155346072912037,0.9246568161220082,0.027187328546770813,0.9475891855709454,0.004000182798260516,0.9441975945781615,0.007668568219014395,0.8954374095288994,0.006943112214061216,0.8801016145240865,0.0195830289488004,0.9236046511627908,0.011576760900404505,0.945528455284553,0.017996702131039554,0.9088291092695184,0.0065332305462771885,0.9114779951640914,0.013842013388068522,86.0,0.0,123.0,0.0,0.8976176048954525,0.011643030435764848,0.9119587158442612,0.016459922360732328,0.8972000000000001,0.007699927849589828,0.8804195804195805,0.022224123891007978,0.8970117642036401,0.006478830090414206,0.8957009102059587,0.013364152002919153,100.0,0.0,143.0,0.0,0.5040476190476191,0.12921546514388563,0.5083333333333334,0.31887630637197256,0.24400000000000005,0.08527081042837058,0.18571428571428567,0.11761037176408065,0.3118217893217893,0.09862396007090841,0.2537373737373737,0.13528781257779712,5.0,0.0,7.0,0.0,0.07627906976744186,0.011694897467067355,0.054471544715447164,0.017996702131039558,0.00011627906976744185,0.00036770670467074177,0.0,0.0,0.99875,0.003952847075210461,1.0,0.0,0.00125,0.003952847075210474,0.0,0.0,0.0933,0.007587270040447142,0.10979020979020979,0.02006558435119566,0.0095,0.003027650354097492,0.009790209790209791,0.00820830622921166,0.9086381331087214,0.028937213362969387,0.9211685699920995,0.06473388126792967,0.09136186689127865,0.028937213362969436,0.0788314300079006,0.06473388126792967,0.006,0.00966091783079296,0.02857142857142857,0.06023386019368342,0.75,0.08232726023485652,0.7857142857142857,0.13883218797250713,0.007000000000000001,0.011352924243950934,0.03666666666666667,0.07769837216465372,0.993,0.01135292424395093,0.9633333333333335,0.07769837216465371,noscaler_SP
4,noscaler_adaboost_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.8698952879581151,0.004599191606668262,0.8637362637362637,0.0153283075228085,0.6993334726082543,0.02063065834980131,0.6915099260485189,0.03744351817013866,0.8679765470078543,0.00502083652849498,0.865734019746599,0.013860144008620536,0.6953178294573644,0.02910059921101234,0.7047526998746511,0.04082046786375917,0.8698952879581151,0.004599191606668262,0.8637362637362637,0.0153283075228085,0.7275163777274334,0.024021900432811053,0.6872703749945879,0.045360940335455804,0.8697832158604115,0.0048104654749719245,0.8698823553873201,0.012560399957382807,0.130261780104712,0.0045762876195627605,0.13626373626373628,0.015328307522808513,0.7754512817577295,0.010225600772174222,0.7753223214667058,0.023324764964805074,0.3378010471204188,0.022842537200270928,0.3684981684981685,0.04595249085371455,64.52000000000001,4.362924605251746,100.6,12.545030003064074,-0.3378010471204188,0.022842537200270928,-0.3684981684981685,0.04595249085371455,0.12604651162790698,0.011898656653860404,0.10162601626016259,0.041322359571753134,0.4324,0.04720687332252464,0.5216783216783216,0.11102033337824437,2.088,0.3173781480960668,1.9285714285714284,0.3642156795423418,0.9230507017780086,0.0066482545474766015,0.9165663420661234,0.012618417535583607,0.9276871716922385,0.006897553845302018,0.92182120700455,0.010224903123495579,0.9031245236654074,0.010208257674756055,0.8913944979360965,0.018878599913689214,0.873953488372093,0.011898656653860423,0.8983739837398372,0.04132235957175314,0.887456220142069,0.007647512222389414,0.8940394040415687,0.014750704884799657,86.0,0.0,123.0,0.0,0.8638185489108325,0.008673843562545662,0.8797312013622414,0.0295732497466034,0.8939999999999999,0.008498365855987976,0.8587412587412586,0.02633104195140876,0.8779954163986187,0.004059759115873977,0.8684934417277989,0.014084469280043439,100.0,0.0,143.0,0.0,0.41560606060606053,0.08088527849237925,0.29068542568542566,0.12619364775613623,0.31799999999999995,0.09162726425881956,0.3571428571428571,0.12140522651411392,0.3325487812840754,0.06533340743921895,0.31199693237618936,0.10056650857386841,5.0,0.0,7.0,0.0,0.12604651162790698,0.011898656653860404,0.10162601626016259,0.041322359571753134,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0816,0.010178408519999578,0.0951048951048951,0.022406740961674436,0.024399999999999998,0.0071523112037687195,0.04615384615384616,0.017192623696583476,0.7787004090680562,0.059052499003109334,0.6740502951752785,0.10499164111031423,0.22129959093194387,0.05905249900310939,0.32594970482472163,0.10499164111031424,0.006,0.013498971154211059,0.0,0.0,0.6759999999999999,0.08834276679187977,0.6428571428571428,0.12140522651411394,0.007000000000000001,0.015491933384829668,0.0,0.0,0.993,0.01549193338482965,1.0,0.0,noscaler_SP
5,noscaler_svm_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.6772251308900523,0.02055376734881018,0.7047619047619048,0.02116245571994462,0.5461498223676369,0.026243895172470402,0.55814371656678,0.026442007321119763,0.6691955040137144,0.022176693068986012,0.7052436655495578,0.02350701715898931,0.6891899224806202,0.03557484683565296,0.6747409771800015,0.05672844773408961,0.6772251308900523,0.02055376734881018,0.7047619047619048,0.02116245571994462,0.5867119434033633,0.016812379317355807,0.5889851439267579,0.020753273990389537,0.7901119219127707,0.013058973550600608,0.803528985210978,0.02045218733002988,0.32549738219895286,0.022517891177161704,0.29780219780219774,0.022846104219066184,0.5755755285067842,0.02462484920716022,0.6027792158295286,0.027404540324245864,1.199738219895288,0.07910640749849515,1.0575091575091575,0.09519190514475771,229.15,15.109323832212569,288.7,25.987390104518855,-1.199738219895288,0.07910640749849515,-1.0575091575091575,0.09519190514475771,0.06965116279069768,0.03787934345758381,0.04715447154471544,0.051103954759124846,2.1719,0.10989029883378135,1.890909090909091,0.17878043279748024,1.194,0.33797435800170794,1.7857142857142854,0.8116219309075863,0.9254195705977777,0.008892451082115296,0.9181796717788198,0.018176273877964756,0.9239428284376773,0.006192093528777161,0.9275503989616192,0.018763531666905173,0.6757978511431217,0.012912791445566632,0.7061091659228136,0.021749656020417004,0.9690697674418605,0.00794715434503206,0.967479674796748,0.027100271002710005,0.7960184806562276,0.01057807319958124,0.8159984155847957,0.01547944061773004,86.0,0.0,123.0,0.0,0.9196954946494303,0.018913126864810465,0.9197504536256522,0.037893603524725455,0.42650000000000005,0.03446818178488028,0.48531468531468525,0.045343837448159736,0.580490494715268,0.03364464303379943,0.6334903414653719,0.03770291628579724,100.0,0.0,143.0,0.0,0.16464248441753754,0.03087560291485663,0.1410958122318082,0.036876417751752995,0.672,0.09101892355133875,0.5714285714285714,0.1781741612749496,0.26194049173141504,0.044719844190025636,0.22494239265017257,0.058355288644675325,5.0,0.0,7.0,0.0,0.026627906976744185,0.007007897714063112,0.03089430894308943,0.025364463862975806,0.004302325581395349,0.003719718795041885,0.0016260162601626018,0.003427943263055154,0.8193347763347762,0.15092704291520498,0.9583333333333333,0.10577462647033206,0.10066522366522365,0.09126869324945737,0.041666666666666664,0.10577462647033205,0.3996,0.020817727488315774,0.34405594405594403,0.037120800442693495,0.1739,0.02515927043633994,0.17062937062937064,0.03833063830507127,0.6990672479017181,0.030994942643568068,0.6694741859395555,0.06038984151042444,0.3009327520982818,0.030994942643568106,0.3305258140604444,0.06038984151042443,0.03,0.035590260840104374,0.07142857142857142,0.07529232524210426,0.298,0.10304260176149366,0.3571428571428571,0.1813279310919978,0.08083333333333333,0.10985751152973641,0.20833333333333331,0.30994324450585276,0.7591666666666665,0.15053659167158917,0.7916666666666666,0.30994324450585276,noscaler_SP
6,noscaler_logistic_regression_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.8780104712041885,0.007313203085429965,0.8688644688644688,0.024831694884270887,0.724604612086135,0.02689517181753729,0.7061997847271556,0.04389318686488711,0.8803107364550626,0.006704285341022405,0.8727091053836767,0.021737153255305414,0.7532255813953488,0.029223036304891696,0.7374630789264935,0.04633085399575036,0.8780104712041885,0.007313203085429965,0.8688644688644688,0.024831694884270887,0.7179036370336782,0.03107570565616538,0.6978956630899501,0.04604350382565761,0.8865879090241533,0.007334939512011982,0.8832409183196503,0.016016809722247838,0.12235602094240838,0.007263264485053567,0.1315018315018315,0.025754154760976172,0.8009980298404409,0.011369063249551396,0.7907832281301176,0.03361953530679927,0.3622513089005236,0.016721991815550064,0.4084249084249085,0.07401422978527132,69.19,3.193900436770064,111.5,20.20588473137907,-0.3622513089005236,0.016721991815550064,-0.4084249084249085,0.07401422978527132,0.0722093023255814,0.016209244862524615,0.05284552845528455,0.02339116057131716,0.5490999999999999,0.032315974721834125,0.6475524475524476,0.13182843494426813,1.6139999999999997,0.28363513338246543,1.7714285714285711,0.4426266681379905,0.9356164021316685,0.009709889543492048,0.9244401421662211,0.018971818702816744,0.9447769489981953,0.003699397328630025,0.9408663473278859,0.012187076227022278,0.8893612207854835,0.00798679089867505,0.8738474171358351,0.023235838624180355,0.9319767441860465,0.010952613295306004,0.9471544715447153,0.02339116057131718,0.9097979025505915,0.007114047388274195,0.9087655303802613,0.016943497697253496,86.0,0.0,123.0,0.0,0.9108576545735152,0.01055863125128293,0.9198725102104317,0.019452579476598814,0.8516999999999999,0.007902882737049532,0.8223776223776224,0.04605720852299661,0.8797542250002846,0.007016000163219481,0.8676660938703173,0.027804176786390255,100.0,0.0,143.0,0.0,0.35349203574203575,0.09250949520821843,0.29996706192358363,0.1320949472505413,0.476,0.08630694577430534,0.4428571428571428,0.14206127514453615,0.3842617087075291,0.07771814246112939,0.3421677299308878,0.1131445461433693,5.0,0.0,7.0,0.0,0.06755813953488372,0.01080345966349109,0.05284552845528455,0.02339116057131716,0.0004651162790697674,0.0011233625384642976,0.0,0.0,0.9921428571428571,0.016800295741797013,1.0,0.0,0.007857142857142858,0.016800295741796978,0.0,0.0,0.1002,0.008230026326405855,0.1174825174825175,0.023495763484110307,0.0481,0.012476199563791675,0.060139860139860155,0.03266731569483422,0.6856148976380704,0.06959875541307663,0.6741267635444396,0.11480133317329927,0.3143851023619297,0.06959875541307661,0.3258732364555605,0.11480133317329927,0.006,0.013498971154211059,0.014285714285714285,0.04517539514526255,0.518,0.08612652191849951,0.5428571428571428,0.1621846320564419,0.007833333333333333,0.01882423575744449,0.03333333333333333,0.10540925533894598,0.9721666666666667,0.042237204944000274,0.9666666666666666,0.10540925533894599,noscaler_SP
7,noscaler_knn_spearman,multiclass,"[np.int64(0), np.int64(1), np.int64(2)]",3,0.8774345549738222,0.00944813039670177,0.8827838827838826,0.019382793487652688,0.6272846063337442,0.0378433518532486,0.6331708529194022,0.05055982783705457,0.8678746654808549,0.009539857132585277,0.8732772458059399,0.01851056961162104,0.6275325581395349,0.02815472525835997,0.629898556727825,0.032107979490198515,0.8774345549738222,0.00944813039670177,0.8827838827838826,0.019382793487652688,0.656542323199383,0.07242681991736323,0.6975139129780545,0.15435016941548638,0.8658050484212682,0.010253068700827761,0.8747433727420777,0.018621517471681195,0.12267015706806281,0.009362639848965989,0.11721611721611722,0.01938279348765268,0.781537699367604,0.015938869052489837,0.7911856608265291,0.03376335352023676,0.48455497382198953,0.04834820180102791,0.4871794871794872,0.07028980690903178,92.55,9.234506543996336,133.0,19.189117286165672,-0.48455497382198953,0.04834820180102791,-0.4871794871794872,0.07028980690903178,0.03930232558139535,0.007390813293986373,0.024390243902439025,0.022347455965407374,0.7516999999999999,0.09680914786894425,0.7727272727272727,0.13092059599195144,2.8,0.2545584412271572,2.785714285714286,0.3030457633656632,0.8587326267922292,0.018853637967858633,0.8336003621781105,0.034460753356311186,0.9238990066399289,0.0050327173101733114,0.9140340312601737,0.009733414173011927,0.8478659419673674,0.016621984632415217,0.8454263954499099,0.023175509812663322,0.9606976744186045,0.00739081329398639,0.975609756097561,0.02234745596540737,0.9003324376152353,0.009511267617977076,0.905724834314543,0.019941572550936273,86.0,0.0,123.0,0.0,0.9141419800117339,0.005939787039872347,0.9271153434842537,0.02009609449319392,0.8459,0.019209083499451243,0.8426573426573427,0.026628577293230437,0.8781880480526641,0.010592061227714316,0.8826766133325524,0.02003102299240004,100.0,0.0,143.0,0.0,0.2076190476190476,0.2158425223560966,0.32,0.4732863826479693,0.076,0.08983936281558942,0.07142857142857142,0.10101525445522108,0.10333333333333332,0.11638591157044106,0.11111111111111112,0.15876322406928006,5.0,0.0,7.0,0.0,0.03930232558139535,0.007390813293986373,0.024390243902439025,0.022347455965407374,0.0,0.0,0.0,0.0,0.95,0.07071067811865474,0.9,0.31622776601683794,0.0,0.0,0.0,0.0,0.1494,0.019431932482385783,0.15384615384615383,0.026372280883414357,0.0047,0.002496664441476534,0.003496503496503497,0.008876192431076816,0.9711705225029528,0.01530913054789522,0.9793333333333333,0.05281694453136824,0.028829477497047153,0.015309130547895242,0.020666666666666667,0.05281694453136824,0.004,0.012649110640673518,0.0,0.0,0.9199999999999999,0.0947511360236793,0.9285714285714286,0.10101525445522108,0.0045,0.014230249470757707,0.0,0.0,0.9955,0.014230249470757683,1.0,0.0,noscaler_SP
