rank,exp_id,n_splits_cv,reserved_per_class_mean,reserved_per_class_std,dropout_mean,dropout_std,bin_lr_mean,bin_lr_std,head_lr_mean,head_lr_std,ft_lr_mean,ft_lr_std,weight_decay_mean,weight_decay_std,selection_score_mean,selection_score_std,val_loss_final_mean,val_loss_final_std,val_acc_final_mean,val_acc_final_std,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_weighted_final_mean,val_f1_weighted_final_std,val_precision_macro_final_mean,val_precision_macro_final_std,val_recall_0_final_mean,val_recall_0_final_std,val_recall_1_final_mean,val_recall_1_final_std,val_recall_2_final_mean,val_recall_2_final_std,val_precision_0_final_mean,val_precision_0_final_std,val_precision_1_final_mean,val_precision_1_final_std,val_precision_2_final_mean,val_precision_2_final_std,test_loss_mean,test_loss_std,test_acc_mean,test_acc_std,test_balanced_acc_mean,test_balanced_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std,test_precision_macro_mean,test_precision_macro_std,test_recall_0_mean,test_recall_0_std,test_recall_1_mean,test_recall_1_std,test_recall_2_mean,test_recall_2_std,test_precision_0_mean,test_precision_0_std,test_precision_1_mean,test_precision_1_std,test_precision_2_mean,test_precision_2_std,bin_val_loss_mean,bin_val_loss_std,bin_val_acc_mean,bin_val_acc_std,bin_val_f1_mean,bin_val_f1_std,bin_val_balanced_acc_mean,bin_val_balanced_acc_std,val_accuracy_mean,val_accuracy_std,val_balanced_accuracy_mean,val_balanced_accuracy_std,val_precision_macro_mean,val_precision_macro_std,val_precision_weighted_mean,val_precision_weighted_std,val_precision_class_0_mean,val_precision_class_0_std,val_precision_class_1_mean,val_precision_class_1_std,val_precision_class_2_mean,val_precision_class_2_std,val_recall_macro_mean,val_recall_macro_std,val_recall_weighted_mean,val_recall_weighted_std,val_recall_class_0_mean,val_recall_class_0_std,val_recall_class_1_mean,val_recall_class_1_std,val_recall_class_2_mean,val_recall_class_2_std,val_f1_macro_mean,val_f1_macro_std,val_f1_weighted_mean,val_f1_weighted_std,val_f1_class_0_mean,val_f1_class_0_std,val_f1_class_1_mean,val_f1_class_1_std,val_f1_class_2_mean,val_f1_class_2_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_precision_weighted_mean,test_precision_weighted_std,test_precision_class_0_mean,test_precision_class_0_std,test_precision_class_1_mean,test_precision_class_1_std,test_precision_class_2_mean,test_precision_class_2_std,test_recall_macro_mean,test_recall_macro_std,test_recall_weighted_mean,test_recall_weighted_std,test_recall_class_0_mean,test_recall_class_0_std,test_recall_class_1_mean,test_recall_class_1_std,test_recall_class_2_mean,test_recall_class_2_std,test_f1_class_0_mean,test_f1_class_0_std,test_f1_class_1_mean,test_f1_class_1_std,test_f1_class_2_mean,test_f1_class_2_std
1,FINAL_SELECTED_MODEL,5,72.0,0.0,0.3,0.0,0.001,0.0,0.001,0.0,0.0003,0.0,0.0001,0.0,0.8752292848763438,0.0608518511507595,0.38488256484270095,0.16967338838493917,0.8784615384615384,0.058414285896894985,0.879074074074074,0.05779810302515038,0.8752292848763438,0.0608518511507595,0.8752249859769508,0.061386965547514834,0.8903857623857624,0.057434876199745216,0.9594444444444444,0.055253810177169245,0.7788888888888889,0.17277204646919092,0.8988888888888888,0.09610134289902449,0.8927676767676768,0.10380423327117162,0.8673333333333333,0.1166729495662719,0.9110562770562771,0.0787312765623599,0.4501667023996722,0.15227787721346203,0.8508668076109935,0.04983415074109047,0.8509841269841271,0.04876125716060263,0.8472242580012767,0.053300199207120924,0.8470752953232832,0.053926122775383147,0.8552044821363707,0.04884392618449689,0.9527619047619048,0.06666553287017739,0.733904761904762,0.14284603131389936,0.8662857142857143,0.0781363616077112,0.9032549019607843,0.07060722216504052,0.8093675507499037,0.06489906612561575,0.8529909936984241,0.08887957510498384,0.25031067143081104,0.03676646866203111,0.9135135135135135,0.015965593331934456,0.9189352881017558,0.015195921076032374,0.9153123272526258,0.015781364644180347,0.8784615384615384,0.058414285896894985,0.879074074074074,0.05779810302515038,0.8903857623857624,0.057434876199745216,0.8909998334998335,0.05762516043473894,0.8927676767676768,0.10380423327117162,0.8673333333333333,0.1166729495662719,0.9110562770562771,0.0787312765623599,0.879074074074074,0.05779810302515038,0.8784615384615384,0.058414285896894985,0.9594444444444444,0.055253810177169245,0.7788888888888889,0.17277204646919092,0.8988888888888888,0.09610134289902449,0.8752292848763438,0.0608518511507595,0.8752249859769508,0.061386965547514834,0.921077399380805,0.0623817238539062,0.8046290310996193,0.10029553618844869,0.8999814241486068,0.05892186606703312,0.8508668076109935,0.04983415074109047,0.8509841269841271,0.04876125716060263,0.8550114867452688,0.048922317827642586,0.9032549019607843,0.07060722216504052,0.8093675507499037,0.06489906612561575,0.8529909936984241,0.08887957510498384,0.8509841269841271,0.04876125716060263,0.8508668076109935,0.04983415074109047,0.9527619047619048,0.06666553287017739,0.733904761904762,0.14284603131389936,0.8662857142857143,0.0781363616077112,0.9247706412978939,0.05007282987982275,0.7615249407203559,0.09412065669089117,0.8553771919855804,0.06028493725109654
