epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.3713975246693637,0.20594148861395345,0.918918918918919,0.9230769230769231,0.9220563847429519
2,0.19406301850402677,0.17735038234575376,0.9324324324324325,0.9358974358974359,0.9356919108162889
3,0.16689673574591005,0.1761749370678051,0.9324324324324325,0.9358974358974359,0.9356919108162889
4,0.1392370880254217,0.1794702997682868,0.9391891891891891,0.9426751592356688,0.9418647503224618
5,0.11077775604821541,0.1991517333867582,0.9324324324324325,0.9358974358974359,0.9356919108162889
6,0.10632509871612529,0.1867543611222425,0.9391891891891891,0.9426751592356688,0.9418647503224618
7,0.08570316539624252,0.19282748041724837,0.9324324324324325,0.9367088607594937,0.9344020637552976
8,0.07957881196351671,0.1818059601292417,0.9324324324324325,0.9367088607594937,0.9344020637552976
9,0.06053513019169505,0.19265498366911668,0.9256756756756757,0.9308176100628931,0.9269393771881334
10,0.05929378053878207,0.18944035123127537,0.9459459459459459,0.95,0.9467477427676432
11,0.03549718406882037,0.27871383461673316,0.9256756756756757,0.9308176100628931,0.9269393771881334
12,0.04239905802249858,0.24581639980268036,0.9391891891891891,0.9440993788819876,0.9392850562004791
13,0.02851247788419494,0.28660990170052125,0.9256756756756757,0.9308176100628931,0.9269393771881334
