epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.37873953681539846,0.21053823506509936,0.9324324324324325,0.935064935064935,0.9369817578772802
2,0.17618018046424194,0.19298865147740454,0.918918918918919,0.9230769230769231,0.9220563847429519
3,0.14932732852930958,0.19562718755490072,0.9256756756756757,0.9299363057324841,0.9282292242491248
4,0.12974827852402185,0.2142683443286129,0.9256756756756757,0.9290322580645162,0.929519071310116
5,0.10064786564357378,0.2316666612955364,0.918918918918919,0.9230769230769231,0.9220563847429519
6,0.08437227717021832,0.24543801450950875,0.918918918918919,0.9230769230769231,0.9220563847429519
7,0.08573798261381485,0.24701557444358194,0.9324324324324325,0.9358974358974359,0.9356919108162889
8,0.061373238325924485,0.29426220143717285,0.9256756756756757,0.9281045751633987,0.9308089183711075
9,0.046028265723253824,0.2818987952998361,0.918918918918919,0.9230769230769231,0.9220563847429519
10,0.041991240074354653,0.29764669131789656,0.9121621621621622,0.9161290322580645,0.9158835452367791
11,0.021415759965060028,0.3202139120800672,0.9256756756756757,0.9290322580645162,0.929519071310116
12,0.03902953237804861,0.3468043104481153,0.9054054054054054,0.9102564102564102,0.908420858669615
