epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3482599395902457,0.2586703702355876,0.9090909090909091,0.911886457717327,0.9122807017543859
2,0.18988083777822024,0.2144178513324622,0.9151515151515152,0.9175044352454169,0.9186046511627907
3,0.1640931849957236,0.2050772887513493,0.9212121212121213,0.9221614429331757,0.9257142857142857
4,0.14936226738587466,0.2068164628902168,0.9212121212121213,0.9212004730928445,0.9265536723163842
5,0.13232266147690225,0.2060072518546473,0.9333333333333333,0.9324364281490243,0.9385474860335196
6,0.11812318834685581,0.21087925660452156,0.9272727272727272,0.9268184506209343,0.9325842696629213
7,0.09884892086145483,0.21827959982734738,0.9212121212121213,0.9212004730928445,0.9265536723163842
8,0.08255674965023904,0.2386022353093281,0.9151515151515152,0.9155824955647546,0.9204545454545454
9,0.07071919924945588,0.2556526447110104,0.9212121212121213,0.9212004730928445,0.9265536723163842
10,0.06771539601077621,0.2727859773080457,0.9151515151515152,0.9146215257244235,0.9213483146067416
11,0.05744061405362055,0.25442900364146087,0.9151515151515152,0.9165434654050857,0.9195402298850575
12,0.040588930509956225,0.3061909967553661,0.9030303030303031,0.9033855706682437,0.9090909090909091
13,0.0474656533244896,0.35312736185662674,0.9030303030303031,0.9014636309875813,0.9111111111111111
