epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5318959591117689,0.37672608469161517,0.8895705521472392,0.891566265060241,0.8937878787878788
2,0.25324104902564837,0.2620662416051502,0.8957055214723927,0.8982035928143712,0.8994696969696969
3,0.16630379131747647,0.222206713414631,0.901840490797546,0.9058823529411765,0.9041666666666667
4,0.12113102064246223,0.21343728058908615,0.8957055214723927,0.9005847953216374,0.8975
5,0.0894294288438586,0.2252154291773135,0.9079754601226994,0.9132947976878613,0.9088636363636364
6,0.06401764744529344,0.23264140713434278,0.9141104294478528,0.9195402298850575,0.9145454545454546
7,0.05117069925260251,0.23447813505044013,0.9141104294478528,0.9195402298850575,0.9145454545454546
8,0.03292385584885074,0.26064815422508614,0.901840490797546,0.9080459770114943,0.9021969696969696
9,0.023907304802958135,0.2616233667530165,0.9202453987730062,0.9257142857142857,0.9202272727272727
10,0.017378333778608413,0.27243429815476655,0.9079754601226994,0.9152542372881356,0.9068939393939394
11,0.010316179600328252,0.28124457935979763,0.9141104294478528,0.9204545454545454,0.9135606060606061
12,0.006558999454262116,0.30840578611277364,0.8834355828220859,0.8914285714285715,0.8831818181818182
13,0.0051795578498776695,0.3139277625303327,0.9141104294478528,0.9222222222222223,0.9115909090909091
14,0.004361913321302279,0.31725889663754797,0.9079754601226994,0.9162011173184358,0.9059090909090909
15,0.003867217851373526,0.33357588485157563,0.901840490797546,0.9101123595505618,0.9002272727272727
16,0.002667029278852495,0.348297294229269,0.9079754601226994,0.9152542372881356,0.9068939393939394
17,0.002155211091416383,0.359655073426801,0.9079754601226994,0.9152542372881356,0.9068939393939394
18,0.0017432195837959968,0.37024584990794673,0.9079754601226994,0.9152542372881356,0.9068939393939394
19,0.0024553244222118627,0.3771708927637229,0.8895705521472392,0.9010989010989011,0.8859090909090909
