,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8319 ± 0.0147,0.6128 ± 0.0389,0.6200 ± 0.0396,0.6139 ± 0.0364,0.7584 ± 0.0217,0.8331 ± 0.0143,0.8319 ± 0.0147,0.8313 ± 0.0130,0.8453 ± 0.0131,0.8277 ± 0.0130,0.6411 ± 0.0201,0.6486 ± 0.0270,0.6436 ± 0.0229,0.7714 ± 0.0142,0.8297 ± 0.0116,0.8277 ± 0.0130,0.8284 ± 0.0122,0.8414 ± 0.0118
random_forest,0.9004 ± 0.0109,0.6336 ± 0.1057,0.6220 ± 0.0161,0.6165 ± 0.0271,0.9414 ± 0.0164,0.8807 ± 0.0131,0.9004 ± 0.0109,0.8889 ± 0.0109,0.9587 ± 0.0068,0.8997 ± 0.0050,0.6667 ± 0.1151,0.6233 ± 0.0079,0.6189 ± 0.0154,0.9553 ± 0.0069,0.8801 ± 0.0088,0.8997 ± 0.0050,0.8875 ± 0.0047,0.9616 ± 0.0028
extra_trees,0.9004 ± 0.0168,0.7344 ± 0.1772,0.6354 ± 0.0311,0.6416 ± 0.0487,0.9531 ± 0.0122,0.8894 ± 0.0251,0.9004 ± 0.0168,0.8909 ± 0.0175,0.9623 ± 0.0064,0.9005 ± 0.0058,0.8261 ± 0.0646,0.6517 ± 0.0115,0.6686 ± 0.0197,0.9596 ± 0.0057,0.8952 ± 0.0075,0.9005 ± 0.0058,0.8917 ± 0.0051,0.9630 ± 0.0028
xgboost,0.8971 ± 0.0104,0.7599 ± 0.0721,0.6877 ± 0.0419,0.7072 ± 0.0511,0.9251 ± 0.0245,0.8919 ± 0.0133,0.8971 ± 0.0104,0.8923 ± 0.0114,0.9568 ± 0.0037,0.8942 ± 0.0075,0.7837 ± 0.0715,0.6896 ± 0.0207,0.7141 ± 0.0296,0.9369 ± 0.0117,0.8894 ± 0.0095,0.8942 ± 0.0075,0.8896 ± 0.0074,0.9553 ± 0.0041
adaboost,0.8766 ± 0.0235,0.7165 ± 0.0747,0.6999 ± 0.0512,0.7015 ± 0.0535,0.9139 ± 0.0130,0.8788 ± 0.0184,0.8766 ± 0.0235,0.8765 ± 0.0209,0.9222 ± 0.0126,0.8780 ± 0.0065,0.7510 ± 0.0447,0.7210 ± 0.0370,0.7308 ± 0.0356,0.9182 ± 0.0137,0.8768 ± 0.0071,0.8780 ± 0.0065,0.8769 ± 0.0068,0.9232 ± 0.0095
svm,0.9000 ± 0.0126,0.6001 ± 0.0083,0.6177 ± 0.0084,0.6080 ± 0.0085,0.9475 ± 0.0087,0.8784 ± 0.0118,0.9000 ± 0.0126,0.8880 ± 0.0125,0.9576 ± 0.0072,0.8998 ± 0.0057,0.5998 ± 0.0039,0.6186 ± 0.0039,0.6089 ± 0.0039,0.9512 ± 0.0058,0.8746 ± 0.0055,0.8998 ± 0.0057,0.8868 ± 0.0057,0.9589 ± 0.0034
logistic_regression,0.8725 ± 0.0208,0.6667 ± 0.0314,0.6950 ± 0.0573,0.6720 ± 0.0348,0.9303 ± 0.0091,0.8835 ± 0.0115,0.8725 ± 0.0208,0.8749 ± 0.0177,0.9445 ± 0.0073,0.8814 ± 0.0070,0.7126 ± 0.0313,0.7397 ± 0.0310,0.7230 ± 0.0304,0.9329 ± 0.0093,0.8875 ± 0.0064,0.8814 ± 0.0070,0.8832 ± 0.0066,0.9466 ± 0.0051
knn,0.8722 ± 0.0116,0.6750 ± 0.1459,0.6193 ± 0.0324,0.6188 ± 0.0495,0.8627 ± 0.0313,0.8680 ± 0.0147,0.8722 ± 0.0116,0.8619 ± 0.0117,0.9315 ± 0.0076,0.8766 ± 0.0088,0.8034 ± 0.1601,0.6247 ± 0.0209,0.6290 ± 0.0350,0.8616 ± 0.0158,0.8773 ± 0.0174,0.8766 ± 0.0088,0.8654 ± 0.0099,0.9294 ± 0.0039
gaussian_nb,0.8055 ± 0.0266,0.6541 ± 0.0166,0.7924 ± 0.0382,0.6503 ± 0.0254,0.9038 ± 0.0278,0.8883 ± 0.0157,0.8055 ± 0.0266,0.8304 ± 0.0238,0.9271 ± 0.0119,0.8124 ± 0.0201,0.6585 ± 0.0151,0.7896 ± 0.0374,0.6633 ± 0.0247,0.8865 ± 0.0230,0.8818 ± 0.0089,0.8124 ± 0.0201,0.8358 ± 0.0157,0.9221 ± 0.0066
